,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290
no_ortho_CmeleagridisUKMEL,pa141,propropro,fecost,glc__D,gal,pa160,colipap,cys__L,dextrin,pe1819Z1845Z9Z12Z15Z,k,enlipidA,pgp18111Z160,lysvalphe,fe3,pa181,pe1819Z1819Z,pg1819Z160,enlipidA_LptA,so4,enter,glyc3p,ps181,starch1200,pg181,colipa,ni2,lido,zn2,protein,taur,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,3hcinnm,actn__R,ttdca,tsul,eca4colipa,mn2,mobd,nad,pail1819Z160,3hpppn,ile__L,cd2,pe1801835Z9Z12Z,pg180,pgp141,met__D,ethso3,o16a4colipa,amylose300,nmn,argserser,zymst,amp,starch,pe140,asn__L,ps160,pe1801845Z9Z12Z15Z,cit,tchola,tyr__L,met__L,ps140,pgp161,hghhlipan,cu,lipa,pe181,pe1819Z1835Z9Z12Z,pail18111Z160,pe1819Z1829Z12Z,pe120,na1,pap,degly,isetac,mg2,ps120,h,lipa_cold,pe141,mso3,ocdca,ac,hghhlipa,acolipa,egly,sulfac,pe18111Z1845Z9Z12Z15Z,ps161,valtrpval,pe18111Z1829Z12Z,malt,ps180,inost,pgp180,salchs2fe,Lcyst,cobalt2,chitob,pe18111Z1835Z9Z12Z,meglyxyl,LptA,pe1801819Z,fe3dhbzs,thrthrarg,hxa,pa120,octa,gthrd,pgp181,pgp120,salchs4,hg2,pa180,enlipa,pa140,pg120,epist,pe1829Z12Z1835Z9Z12Z,pgp160,salchs4fe,pg141,h2o,butso3,glycogen1500,feenter,pe160,fru,fe2,26dmani,xyl__D,pgp140,cu2,ergst,ca2,lanost,hdcea,pg161,pe1801829Z12Z,leu__L,pheme,pg160,ps141,phethrlys,galctn__D,hislysval,pg140,pe18111Z1819Z,pa161,malttr,gln__L,ttdcea,pe161,hdca,man,pe180,lyslyslys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PgaboniG0,pa141,fecost,glc__D,gal,pa160,adprib,pe1819Z1845Z9Z12Z15Z,2agpg160,k,hxcoa,pgp18111Z160,h2o2,fe3,pa181,tdecoa,pail,pe1819Z1819Z,pg1819Z160,glyb,Rtotalcoa,so4,enter,ps181,2agpg161,pg181,odecoa,pro__L,colipa,ni2,cdpdodecg,orn,zn2,protein,taur,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,12dgr160,actn__R,12dgr141,ttdca,cdpdtdecg,cdpdhdec9eg,cdpdodec11eg,tsul,mn2,pc,mobd,nad,pail1819Z160,pg180,12dgr181,cd2,pe1801835Z9Z12Z,stcoa,2agpg141,pgp141,met__D,ddcacoa,tdcoa,cdpdtdec7eg,sphmyln,nmn,zymst,amp,cdpdddecg,pe140,ps160,pe1801845Z9Z12Z15Z,hdcoa,cit,tchola,met__L,ps140,pgp161,lac__L,hghhlipan,cu,no2,dag,2agpe181,lipa,pe181,pe1819Z1835Z9Z12Z,occoa,ferrich,hb,pail18111Z160,pe1819Z1829Z12Z,glyald,pe120,urea,na1,nh4,ptrc,mg2,pmtcoa,12dgr140,ps120,h,lipa_cold,2agpe120,2agpg120,pe141,ocdca,ac,hghhlipa,cdpdag,rib__D,12dgr161,2agpg180,co2,pe18111Z1845Z9Z12Z15Z,ps161,hemozoin,chsterol,pe18111Z1829Z12Z,2agpe160,malt,o2s,ps180,phllqne,2agpe180,pgp180,tungs,cobalt2,chitob,spmd,pe18111Z1835Z9Z12Z,pi,cdpdhdecg,pe1801819Z,thrthrarg,hxa,arab__L,pa120,octa,gthrd,pgp181,pgp120,2agpe140,salchs4,dcacoa,2agpg181,lyspheile,pa180,Rtotal,12dgr120,pa140,pg120,thmmp,pe1829Z12Z1835Z9Z12Z,epist,pgp160,2agpe161,pg141,glyc,h2o,glycogen1500,xolest2,dolichol,ptd1ino,pe160,fru,fe2,xyl__D,pgp140,pe,cu2,ergst,2agpg140,ca2,lanost,hdcea,pg161,12dgr180,chol,pe1801829Z12Z,lystyrile,for,pheme,2ddecg3p,hislysile,pg160,ps141,2agpe141,pg140,gthox,pe18111Z1819Z,pa161,ttdcea,pe161,hdca,man,ileargile,pe180,lyslyslys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_TbruceigambienseDAL97,pa141,murein5p3p,fecost,mettrpphe,glc__D,gal,glu__L,4abut,pa160,colipap,gam,ascb__L,cys__L,pe1819Z1845Z9Z12Z15Z,k,enlipidA,pgp18111Z160,gmp,fe3,pa181,pe1819Z1819Z,fecrm,pg1819Z160,glyb,enlipidA_LptA,g3pi,his__L,so4,enter,glyc3p,thm,ps181,pg181,chols,colipa,ni2,sbt__D,orn,lido,zn2,g3pc,protein,taur,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,chtbs,clpn141,amet,ttdca,ser__L,tsul,eca4colipa,12ppd__S,istnt,mn2,mobd,gly,pail1819Z160,acmana,ile__L,mnl,cd2,ectoine,pe1801835Z9Z12Z,glyc2p,pg180,met__D,ethso3,o16a4colipa,pgp141,nmn,zymst,eths,pe140,asn__L,ps160,pe1801845Z9Z12Z15Z,cit,tchola,tyr__L,murein5px3p,met__L,buts,ps140,5fthf,pgp161,lac__L,hghhlipan,pqh2,cu,arbt,lipa,pe181,pe1819Z1835Z9Z12Z,pail18111Z160,val__L,crn,pe1819Z1829Z12Z,glyald,g3pg,pe120,urea,asp__L,na1,degly,ptrc,isetac,mg2,tre,ps120,h,lipa_cold,feoxam,pe141,mso3,ocdca,ac,hghhlipa,acolipa,egly,rib__D,sulfac,co2,pe18111Z1845Z9Z12Z15Z,ps161,pe18111Z1829Z12Z,malt,ps180,inost,pgp180,tungs,sucr,Lcyst,cobalt2,pq,chitob,spmd,pe18111Z1835Z9Z12Z,pi,meglyxyl,LptA,pe1801819Z,prolb,fe3hox,thrthrarg,ctbt,murein3px3p,acmum,hxa,sula,pa120,octa,gthrd,phephethr,pgp181,pgp120,salchs4,pa180,enlipa,pa140,pg120,manglyc,epist,pe1829Z12Z1835Z9Z12Z,pgp160,glcglyc,acgam,pg141,glyc,h2o,lys__L,butso3,pe160,fru,arg__L,fe2,murein3p3p,26dmani,xyl__D,pgp140,g3pe,cu2,ergst,cl,cpgn,ca2,lanost,hexs,hdcea,pg161,mops,chol,pe1801829Z12Z,leu__L,ala__L,pheme,mal__L,pg160,ps141,galt,pg140,gbbtn,pe18111Z1819Z,pa161,gdp,gln__L,ttdcea,pe161,g3ps,hdca,thr__L,arbtn_fe3,man,drib,orot,pe180,arsenb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_Vculicisfloridensi,pa141,fecost,glc__D,gal,cysleuthr,glu__L,pa160,colipap,maltpt,adprib,cys__L,pe1819Z1845Z9Z12Z15Z,k,enlipidA,pgp18111Z160,h2o2,fe3,pa181,pe1819Z1819Z,fecrm,pg1819Z160,enlipidA_LptA,so4,glyc3p,cellb,thm,ps181,pg181,colipa,ni2,manb,lido,zn2,glucan6,protein,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,glntyrleu,ttdca,fe3dcit,maltttr,tsul,eca4colipa,mn2,mobd,malthx,pail1819Z160,pg180,pe1801835Z9Z12Z,valleuphe,pgp141,met__D,o16a4colipa,argserser,zymst,pe140,glucan1500,ps160,pe1801845Z9Z12Z15Z,cit,met__L,so3,ps140,pgp161,hghhlipan,asntyrthr,cu,lipa,pe181,cgly,cell4,pe1819Z1835Z9Z12Z,ferrich,metox,pail18111Z160,pe1819Z1829Z12Z,thrglntyr,pe120,asp__L,na1,pap,degly,ptrc,mg2,tre,ps120,h,lipa_cold,feoxam,pe141,mantr,ocdca,hghhlipa,valserarg,acolipa,egly,rib__D,ileasnhis,pe18111Z1845Z9Z12Z15Z,ps161,pe18111Z1829Z12Z,malt,leuleutrp,ps180,inost,pgp180,tungs,sucr,cobalt2,spmd,pe18111Z1835Z9Z12Z,pi,meglyxyl,LptA,14glucan,pe1801819Z,fe3hox,thrthrarg,hxa,arab__L,pa120,octa,gthrd,pgp181,pgp120,pa180,enlipa,pa140,pg120,metox__R,epist,pe1829Z12Z1835Z9Z12Z,pgp160,glcglyc,pg141,h2o,lys__L,pe160,fru,fe2,26dmani,xyl__D,pgp140,cu2,ergst,cpgn,ca2,lanost,hdcea,pg161,pe1801829Z12Z,pheme,pg160,ps141,pg140,gthox,pe18111Z1819Z,cro4,pa161,malttr,manttr,ttdcea,pe161,hdca,pepd,arbtn_fe3,ferxa,ileargile,cell6,pe180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PfalciparumGB,pa141,propropro,fecost,glc__D,gal,atp,pa160,glu__L,hxan,colipap,cys__L,tag,pe1819Z1845Z9Z12Z15Z,2agpg160,k,enlipidA,hxcoa,pgp18111Z160,argarg,fe3,pa181,tdecoa,citr__L,pail,pe1819Z1819Z,pg1819Z160,enlipidA_LptA,glnhishis,Rtotalcoa,so4,enter,pydxn,his__L,thm,sertrphis,ps181,2agpg161,pg181,odecoa,pro__L,colipa,ni2,cdpdodecg,orn,zn2,glucan6,protein,gtocophe,taur,g3pc,kdo2lipid4,avite1,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,clpn141,12dgr160,12dgr141,5mthf,amet,ttdca,cdpdtdecg,cdpdhdec9eg,cdpdodec11eg,tsul,eca4colipa,ser__L,cyssermet,mn2,pc,mobd,gly,pail1819Z160,pg180,12dgr181,cd2,pe1801835Z9Z12Z,stcoa,2agpg141,ile__L,pgp141,met__D,ddcacoa,o16a4colipa,tdcoa,cdpdtdec7eg,sphmyln,lipoate,zymst,succ,cdpdddecg,pe140,asn__L,glucan1500,ps160,pe1801845Z9Z12Z15Z,hdcoa,cit,tchola,tyr__L,met__L,so3,ps140,5fthf,pgp161,lac__L,hghhlipan,leuleu,cu,no2,dag,2agpe181,lipa,pe181,trp__L,pe1819Z1835Z9Z12Z,occoa,ferrich,hb,pail18111Z160,val__L,pe1819Z1829Z12Z,fum,glyald,pe120,urea,na1,asp__L,tyrphetyr,ptrc,mg2,pmtcoa,12dgr140,ps120,h,lipa_cold,2agpe120,2agpg120,trpiletrp,pe141,ocdca,ac,hghhlipa,cdpdag,acolipa,focytc6,rib__D,12dgr161,2agpg180,co2,pe18111Z1845Z9Z12Z15Z,ps161,hemozoin,chsterol,pe18111Z1829Z12Z,2agpe160,o2s,ps180,2agpe180,pgp180,tungs,ficytc6,cobalt2,pcox,chitob,spmd,pe18111Z1835Z9Z12Z,pi,LptA,ipdp,cdpdhdecg,pe1801819Z,thrthrarg,hxa,arab__L,pa120,coa,octa,phephe,valval,gthrd,pgp181,pgp120,2agpe140,salchs4,dcacoa,2agpg181,lyslyslys,pa180,Rtotal,enlipa,12dgr120,pa140,pg120,epist,pe1829Z12Z1835Z9Z12Z,pgp160,2agpe161,pg141,glyc,h2o,lys__L,xolest2,dolichol,pe160,arg__L,fe2,fru,xyl__D,pgp140,pe,cu2,ergst,2agpg140,ca2,o2,lanost,pnto__R,hdcea,pg161,12dgr180,pe1801829Z12Z,for,leu__L,ala__L,pheme,2ddecg3p,mal__L,pg160,ps141,2agpe141,pg140,pc_SC,pe18111Z1819Z,cro4,pa161,gln__L,ttdcea,pe161,hdca,thr__L,pcrd,CE5022,metmetile,ileargile,ocdcya,phe__L,pe180,pdx5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_PfalciparumGA0,pa141,propropro,fecost,glc__D,gal,glu__L,pa160,atp,hxan,colipap,cys__L,tag,pe1819Z1845Z9Z12Z15Z,k,enlipidA,pgp18111Z160,argarg,h2o2,fe3,pa181,citr__L,pe1819Z1819Z,pg1819Z160,enlipidA_LptA,glnhishis,his__L,so4,enter,pydxn,sertrphis,thm,ps181,pg181,pro__L,colipa,ni2,orn,zn2,glucan6,protein,gtocophe,taur,g3pc,kdo2lipid4,avite1,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,clpn141,5mthf,amet,ttdca,tsul,eca4colipa,ser__L,cyssermet,mn2,pc,mobd,gly,pail1819Z160,pg180,ile__L,cd2,pe1801835Z9Z12Z,pgp141,met__D,lipoate,o16a4colipa,zymst,succ,pe140,asn__L,glucan1500,ps160,pe1801845Z9Z12Z15Z,cit,tchola,tyr__L,met__L,so3,ps140,5fthf,pgp161,lac__L,hghhlipan,leuleu,cu,no2,dag,lipa,pe181,trp__L,pe1819Z1835Z9Z12Z,ferrich,pail18111Z160,val__L,pe1819Z1829Z12Z,fum,glyald,pe120,urea,na1,asp__L,tyrphetyr,nh4,ptrc,mg2,trpiletrp,ps120,h,lipa_cold,pe141,ocdca,ac,hghhlipa,acolipa,focytc6,rib__D,co2,pe18111Z1845Z9Z12Z15Z,ps161,hemozoin,pe18111Z1829Z12Z,ps180,pgp180,tungs,ficytc6,cobalt2,pcox,chitob,spmd,pe18111Z1835Z9Z12Z,pi,LptA,ipdp,pe1801819Z,thrthrarg,hxa,arab__L,pa120,coa,octa,phephe,valval,gthrd,pgp181,pgp120,salchs4,lyslyslys,pa180,enlipa,pa140,pg120,epist,pe1829Z12Z1835Z9Z12Z,pgp160,pg141,glyc,h2o,lys__L,pe160,fru,fe2,arg__L,xyl__D,pgp140,cu2,ergst,ca2,o2,lanost,pnto__R,hdcea,pg161,pe1801829Z12Z,for,leu__L,ala__L,pheme,mal__L,pg160,ps141,pg140,gthox,pc_SC,pe18111Z1819Z,cro4,pa161,gln__L,ttdcea,pe161,hdca,thr__L,pcrd,CE5022,ileargile,metmetile,ocdcya,phe__L,pe180,pdx5p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PcoatneyiHacker,pa141,fecost,glc__D,gal,pa160,colipap,cys__L,pe1819Z1845Z9Z12Z15Z,2agpg160,k,enlipidA,hxcoa,pgp18111Z160,h2o2,gmp,fe3,pa181,tdecoa,pail,pe1819Z1819Z,pg1819Z160,enlipidA_LptA,glyb,Rtotalcoa,so4,enter,ps181,2agpg161,pg181,odecoa,pro__L,colipa,ni2,cdpdodecg,orn,zn2,protein,taur,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,12dgr160,12dgr141,ttdca,cdpdtdecg,cdpdhdec9eg,cdpdodec11eg,tsul,eca4colipa,mn2,pc,mobd,pail1819Z160,pg180,12dgr181,cd2,pe1801835Z9Z12Z,stcoa,2agpg141,pgp141,met__D,ddcacoa,o16a4colipa,tdcoa,cdpdtdec7eg,sphmyln,zymst,cdpdddecg,pe140,ps160,pe1801845Z9Z12Z15Z,hdcoa,cit,tchola,met__L,so3,ps140,pgp161,lac__L,hghhlipan,cu,no2,dag,2agpe181,lipa,pe181,pe1819Z1835Z9Z12Z,occoa,metox,hb,pail18111Z160,pe1819Z1829Z12Z,glyald,pe120,urea,na1,nh4,ptrc,mg2,pmtcoa,12dgr140,ps120,h,lipa_cold,2agpe120,2agpg120,pe141,ocdca,ac,hghhlipa,cdpdag,acolipa,rib__D,12dgr161,2agpg180,co2,pe18111Z1845Z9Z12Z15Z,ps161,hemozoin,chsterol,pe18111Z1829Z12Z,2agpe160,o2s,ps180,2agpe180,pgp180,tungs,cobalt2,chitob,spmd,pe18111Z1835Z9Z12Z,pi,LptA,cdpdhdecg,pe1801819Z,thrthrarg,hxa,arab__L,pa120,octa,gthrd,pgp181,pgp120,2agpe140,salchs4,dcacoa,2agpg181,lyspheile,pa180,Rtotal,enlipa,12dgr120,pa140,pg120,metox__R,epist,pe1829Z12Z1835Z9Z12Z,pgp160,thmmp,2agpe161,pg141,glyc,h2o,xolest2,dolichol,ptd1ino,pe160,fru,arg__L,fe2,xyl__D,pgp140,pe,cu2,ergst,2agpg140,ca2,lanost,hdcea,pg161,12dgr180,chol,pe1801829Z12Z,lystyrile,for,pheme,2ddecg3p,pg160,ps141,2agpe141,pg140,gthox,pe18111Z1819Z,cro4,pa161,gdp,gln__L,ttdcea,pe161,hdca,man,ileargile,drib,pe180,lyslyslys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_NdisplodereJUm280,cbl2,pa141,murein5p3p,fecost,glc__D,glu__L,pa160,pe1819Z1845Z9Z12Z15Z,k,pgp18111Z160,h2o2,gmp,fe3,pa181,pe1819Z1819Z,pg1819Z160,glyb,g3pi,so4,glyc3p,pg181,chols,colipa,ni2,orn,zn2,glucan6,g3pc,protein,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,actn__R,amet,ttdca,tsul,histrphis,hislysthr,mn2,mobd,pail1819Z160,ectoine,ile__L,cd2,pe1801835Z9Z12Z,glyc2p,pg180,pgp141,nmn,fad,zymst,pe140,glucan1500,asnmetpro,pe1801845Z9Z12Z15Z,cit,murein5px3p,so3,pgp161,phepheasn,lipa,pe181,cgly,pe1819Z1835Z9Z12Z,pail18111Z160,val__L,crn,pe1819Z1829Z12Z,g3pg,pe120,asp__L,na1,ptrc,mg2,tre,h,lipa_cold,pe141,ocdca,pe18111Z1845Z9Z12Z15Z,pe18111Z1829Z12Z,inost,pgp180,tungs,sucr,cobalt2,spmd,pe18111Z1835Z9Z12Z,pi,pe1801819Z,prolb,ctbt,murein3px3p,hxa,pa120,octa,gthrd,pgp181,pgp120,lyslyslys,pa180,pa140,pg120,epist,pe1829Z12Z1835Z9Z12Z,pgp160,glcglyc,pg141,h2o,pe160,arg__L,fe2,thrasntyr,murein3p3p,pgp140,g3pe,cu2,ergst,ca2,lanost,hdcea,pg161,asnasnarg,chol,pe1801829Z12Z,leu__L,pg160,pg140,gbbtn,gthox,pe18111Z1819Z,cro4,pa161,protrpthr,gdp,gln__L,ttdcea,pe161,g3ps,hdca,pe180,arsenb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_TrangeliSC5,cbl2,pa141,fecost,glc__D,gal,glu__L,4abut,pa160,CE7083,colipap,maltpt,gam,ascb__L,cys__L,hexc,pe1819Z1845Z9Z12Z15Z,k,enlipidA,pgp18111Z160,gmp,Rtotal2,fe3,pa181,pe1819Z1819Z,pg1819Z160,enlipidA_LptA,his__L,so4,enter,glyc3p,pentso3,thm,ps181,but,pg181,colipa,ni2,sbt__D,orn,lido,zn2,protein,taur,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,chtbs,actn__R,3mb,ttdca,maltttr,tsul,eca4colipa,mn2,mobd,malthx,pail1819Z160,acmana,ile__L,mnl,pe1801835Z9Z12Z,pg180,pgp141,met__D,ethso3,o16a4colipa,zymst,pe140,asn__L,ps160,pe1801845Z9Z12Z15Z,cit,tchola,tyr__L,met__L,so3,ps140,5fthf,pgp161,pqh2,hghhlipan,cu,arbt,lipa,pe181,pe1819Z1835Z9Z12Z,ibt,metox,pail18111Z160,pe1819Z1829Z12Z,glyald,pe120,urea,asp__L,na1,degly,nh4,ptrc,isetac,mg2,tre,ps120,h,lipa_cold,pe141,mso3,ocdca,ac,hghhlipa,acolipa,egly,rib__D,sulfac,pe18111Z1845Z9Z12Z15Z,ps161,valtrpval,pe18111Z1829Z12Z,malt,ps180,inost,pgp180,salchs2fe,tungs,pta,sucr,Lcyst,cobalt2,pq,chitob,spmd,pe18111Z1835Z9Z12Z,pi,meglyxyl,LptA,14glucan,pe1801819Z,fe3dhbzs,thrthrarg,acmum,arab__L,hxa,malthp,pa120,octa,gthrd,phephethr,pgp181,pgp120,galur,salchs4,pa180,enlipa,pa140,pg120,manglyc,metox__R,epist,pe1829Z12Z1835Z9Z12Z,pgp160,salchs4fe,g1p,glcglyc,acgam,pg141,glyc,glcur,h2o,lys__L,butso3,feenter,pe160,fru,arg__L,fe2,26dmani,xyl__D,pgp140,cu2,ergst,cl,ca2,lanost,hdcea,pg161,pe1801829Z12Z,leu__L,pheme,pg160,ps141,galt,pg140,pe18111Z1819Z,cro4,pa161,malttr,gdp,gln__L,ttdcea,pe161,hdca,man,pe180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_LturanicaLEM42,pa141,fecost,glc__D,gal,pchol_hs,glu__L,pa160,colipap,gam,ascb__L,cys__L,hexc,pe1819Z1845Z9Z12Z15Z,k,enlipidA,pgp18111Z160,HC00005,gmp,fe3,pa181,tyrtrpphe,pe1819Z1819Z,fecrm,pg1819Z160,glyb,enlipidA_LptA,his__L,so4,enter,xylan4,thm,ps181,pg181,idl_hs,pro__L,colipa,ni2,sbt__D,orn,zn2,protein,taur,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,chtbs,clpn141,xolest2_cho,HC00009,actn__R,no3,ttdca,fe3dcit,ser__L,tsul,eca4colipa,12ppd__S,mn2,mobd,gly,pail1819Z160,acmana,ile__L,mnl,cd2,pe1801835Z9Z12Z,pg180,pgp141,met__D,ethso3,o16a4colipa,nmn,zymst,pe140,ps160,pe1801845Z9Z12Z15Z,tchola,met__L,ps140,pgp161,hghhlipan,pqh2,cu,arbt,phepheasn,lipa,pe181,pe1819Z1835Z9Z12Z,ferrich,pchol_cho,pail18111Z160,val__L,crn__D,crn,pe1819Z1829Z12Z,glyald,lpchol_cho,pe120,urea,asp__L,na1,tyrphetyr,ptrc,isetac,mg2,tre,ps120,h,lipa_cold,feoxam,pe141,mso3,ocdca,ac,hghhlipa,acolipa,rib__D,sulfac,co2,pe18111Z1845Z9Z12Z15Z,ps161,chsterol,pe18111Z1829Z12Z,malt,ps180,inost,pgp180,sucr,Lcyst,cobalt2,hco3,pq,chitob,pe18111Z1835Z9Z12Z,LptA,pi,udcpdp,pe1801819Z,prolb,fe3hox,ctbt,acmum,hxa,pa120,octa,gthrd,pgp181,pgp120,salchs4,pa180,enlipa,pa140,pg120,manglyc,udcpp,epist,pe1829Z12Z1835Z9Z12Z,pgp160,g1p,acgam,pg141,glyc,h2o,all__D,lys__L,butso3,pe160,fru,arg__L,fe2,ldl_hs,xyl__D,pgp140,pe,cu2,ergst,cpgn,ca2,lanost,tag_hs,hdcea,pg161,chol,pe1801829Z12Z,leu__L,ala__L,pheme,gm1lipa,pg160,ps141,galt,gm2lipa,pg140,pe18111Z1819Z,pa161,gdp,gln__L,ttdcea,pe161,hdca,thr__L,arbtn_fe3,man,ferxa,pe180,arsenb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_LenriettiiLEM304,pa141,fecost,glc__D,lcts,gal,cysleuthr,glu__L,pa160,colipap,maltpt,gam,ascb__L,cys__L,hexc,pe1819Z1845Z9Z12Z15Z,k,enlipidA,pgp18111Z160,gmp,fe3,pa181,pe1819Z1819Z,fecrm,pg1819Z160,glyb,enlipidA_LptA,g3pi,so4,enter,glyc3p,xylan4,thm,trpthrile,ps181,but,LalaDgluMdap,chols,pg181,pro__L,colipa,ni2,sbt__D,orn,zn2,g3pc,protein,taur,kdo2lipid4,ddca,dca,pg18111Z160,pgp1819Z160,ocdcea,chtbs,LalaDgluMdapDala,actn__R,no3,3mb,ttdca,fe3dcit,maltttr,tsul,eca4colipa,12ppd__S,mn2,mobd,malthx,pail1819Z160,acmana,pg180,mnl,pe1801835Z9Z12Z,glyc2p,valleuphe,pgp141,met__D,ethso3,o16a4colipa,thrhishis,zymst,pe140,ps160,pe1801845Z9Z12Z15Z,tchola,met__L,so3,ps140,pgp161,pqh2,hghhlipan,cu,arbt,lipa,pe181,pe1819Z1835Z9Z12Z,ibt,metox,pail18111Z160,pe1819Z1829Z12Z,glyald,g3pg,pe120,urea,asp__L,na1,nh4,ptrc,isetac,mg2,tre,ps120,h,lipa_cold,feoxam,pe141,leutyrtyr,mso3,ocdca,ac,hghhlipa,acolipa,rib__D,sulfac,co2,pe18111Z1845Z9Z12Z15Z,ps161,pe18111Z1829Z12Z,malt,ps180,inost,pgp180,tungs,pta,sucr,cobalt2,hco3,pq,chitob,pe18111Z1835Z9Z12Z,LptA,pi,14glucan,pe1801819Z,fe3hox,acmum,hxa,pa120,octa,gthrd,pgp181,pgp120,salchs4,pa180,enlipa,pa140,pg120,manglyc,metox__R,epist,pe1829Z12Z1835Z9Z12Z,pgp160,g1p,acgam,pg141,glyc,h2o,all__D,alaala,lys__L,butso3,pe160,fru,arg__L,fe2,thrilearg,xyl__D,pgp140,g3pe,cu2,ergst,cpgn,ca2,o2,lanost,hdcea,pg161,pe1801829Z12Z,pheme,gm1lipa,pg160,ps141,galt,gm2lipa,pg140,pe18111Z1819Z,cro4,pa161,malttr,gdp,gln__L,ttdcea,pe161,g3ps,hdca,arbtn_fe3,man,ileargile,pe180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
