,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
no_ortho_CmeleagridisUKMEL1,pe1819Z1819Z,cit,cd2,dca,dextrin,enlipidA_LptA,hghhlipa,protein,ocdcea,cobalt2,glyc3p,crm_hs,26dmani,lipa,lido,epist,starch,pg141,salchs2fe,pg160,enlipa,hislysval,chitob,pe1801835Z9Z12Z,acolipa,pgp181,ps180,degly,hdcea,enter,hg2,pg120,dag_hs,leu__L,phethrlys,pgp18111Z160,taur,enlipidA,pchol_hs,fecost,pgp160,h,sulfac,ps120,pa140,cys__L,glc__D,ca2,so4,gal,zymst,ahcys,mag_hs,man,xyl__D,mso3,amylose300,pa120,met__L,cu2,mobd,gln__L,pail18111Z160,ps141,pheme,tyr__L,thrthrarg,lipa_cold,pa160,pe181,hxa,ttdca,ps161,Rtotal,ps160,tsul,ocdca,na1,lyslyslys,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,argserser,ile__L,pa141,ergst,salchs4fe,valtrpval,LptA,pe,pe1819Z1835Z9Z12Z,pa181,pe120,gluside_hs,galgluside_hs,colipap,Lcyst,3hpppn,octa,mg2,pe180,pgp161,egly,fe3dhbzs,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,salchs4,h2o,glycogen1500,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,met__D,colipa,tchola,ps181,pgp180,ac,pe1801829Z12Z,fru,pe141,amp,ddca,lanost,prolyspro,o16a4colipa,pg161,hdca,hghhlipan,pg18111Z160,3hcinnm,k,zn2,pa180,fe2,malttr,pgp1819Z160,ethso3,pg140,eca4colipa,isetac,butso3,cu,ttdcea,pg180,actn__R,pe140,pgp141,pe1829Z12Z1835Z9Z12Z,pe1801819Z,fe3,kdo2lipid4,feenter,pg181,asn__L,pe18111Z1835Z9Z12Z,lpchol_hs,pg1819Z160,galctn__D,pap,lysvalphe,starch1200,pgp140,meglyxyl,pa161,malt,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PgaboniG01,pe1819Z1819Z,cit,cd2,dca,2ddecg3p,dad_2,hghhlipa,protein,arab__L,ocdcea,cobalt2,lac__L,ddcacoa,lipa,epist,trp__L,pg141,2agpe160,pg160,dsbard,12dgr140,adn,hxcoa,chitob,pe1801835Z9Z12Z,2agpg181,cysi__L,pgp181,dgsn,ps180,xan,2agpg160,hdcea,enter,pg120,ser__L,tdecoa,pc,his__L,leu__L,gly,pgp18111Z160,taur,cdpdhdecg,2agpe161,hemozoin,cdpdtdecg,ptrc,chol,fecost,pgp160,occoa,h,ps120,pail,pa140,glc__D,2agpg120,ca2,so4,gal,zymst,2agpe180,cys__L,glyb,co2,urea,2agpg141,2agpe181,din,man,xyl__D,pa120,2agpg180,met__L,glyc,ade,for,cu2,spmd,mobd,pail18111Z160,ps141,cdpdddecg,gln__L,pheme,tyr__L,lipa_cold,amet,sphmyln,dag,pa160,lys__L,pe181,protein_t,hxa,hxan,ttdca,ps161,Rtotal,ins,ps160,tsul,ocdca,na1,orn,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,Rtotalcoa,ile__L,gluside,pa141,ergst,12dgr181,hb,pe,pe1819Z1835Z9Z12Z,pi,pa181,ala__L,pe120,chsterol,o2s,dsbaox,octa,mg2,asp__L,pnto__R,pe180,pgp161,hdcoa,cdpdtdec7eg,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,2agpe141,salchs4,cdpdhdec9eg,cdpdag,h2o,phe__L,pe1819Z1845Z9Z12Z15Z,gthrd,pail1819Z160,met__D,colipa,tchola,ferrich,ps181,pgp180,ac,rib__D,fru,pe1801829Z12Z,pe141,ddca,no2,2agpe120,xolest2,lanost,camp,12dgr141,pg161,hdca,hghhlipan,pg18111Z160,35cgmp,k,zn2,pa180,gsn,fe2,pgp1819Z160,pmtcoa,pg140,dolichol,tungs,2agpe140,cdpdodec11eg,cu,ttdcea,gua,pg180,actn__R,gthox_protein,pe140,pgp141,12dgr161,pe1829Z12Z1835Z9Z12Z,pe1801819Z,cdpdodecg,val__L,no3,fe3,kdo2lipid4,nh4,pg181,asn__L,odecoa,12dgr120,pe18111Z1835Z9Z12Z,stcoa,tdcoa,2agpg140,pg1819Z160,pap,pgp140,12dgr180,pa161,pro__L,glyald,thmmp,2agpg161,arg__L,glu__L,12dgr160,thr__L,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,dcacoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_TbruceigambienseDAL972,pe1819Z1819Z,cit,cd2,chtbs,dca,enlipidA_LptA,hghhlipa,protein,ocdcea,cobalt2,glyc3p,lac__L,acgam,26dmani,mal__L,lipa,lido,epist,pg141,gdp,pg160,sucr,g3ps,enlipa,chitob,g3pe,pe1801835Z9Z12Z,acolipa,pgp181,cpgn,chols,drib,ps180,degly,hdcea,enter,pg120,gmp,his__L,gly,leu__L,pgp18111Z160,taur,4abut,enlipidA,ptrc,chol,fecost,pgp160,h,sulfac,ps120,pa140,cys__L,glc__D,ca2,so4,gal,zymst,glyb,co2,urea,thm,man,feoxam,xyl__D,mso3,arbt,pa120,gbbtn,ctbt,met__L,phephethr,glyc,5fthf,cu2,spmd,ascb__L,mobd,gln__L,pail18111Z160,ps141,pheme,tyr__L,sula,thrthrarg,lipa_cold,amet,pa160,pe181,tre,hxa,ttdca,murein5px3p,ps161,ps160,tsul,ocdca,na1,orn,mn2,12ppd__S,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,ile__L,pq,arsenb,pa141,ergst,mops,murein3px3p,LptA,pe1819Z1835Z9Z12Z,pi,g3pc,pa181,ala__L,ps181,pe120,colipap,Lcyst,mnl,asp__L,mg2,octa,ectoine,murein3p3p,eths,pe180,pgp161,orot,egly,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,salchs4,h2o,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,met__D,lys__L,tchola,colipa,ser__L,pgp180,ac,rib__D,fru,pe1801829Z12Z,fe3hox,ddca,pe141,lanost,acmana,clpn141,o16a4colipa,pg161,hdca,hghhlipan,pg18111Z160,glcglyc,k,zn2,pa180,fe2,pgp1819Z160,sbt__D,ethso3,istnt,eca4colipa,manglyc,murein5p3p,pg140,isetac,tungs,pqh2,butso3,cu,buts,ttdcea,trpphe,pg180,galt,gam,pe140,pgp141,val__L,pe1829Z12Z1835Z9Z12Z,pe1801819Z,fe3,kdo2lipid4,g3pi,prolb,pg181,asn__L,g3pg,pe18111Z1835Z9Z12Z,acmum,pg1819Z160,cl,pgp140,meglyxyl,pa161,arbtn_fe3,glyald,malt,arg__L,glu__L,thr__L,fecrm,crn,hexs,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,glyc2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_Vculicisfloridensis,pe1819Z1819Z,cit,dca,enlipidA_LptA,fe3dcit,hghhlipa,protein,arab__L,ocdcea,cobalt2,glyc3p,14glucan,26dmani,glntyrleu,lipa,lido,epist,pg141,pg160,sucr,enlipa,h2o2,mantr,5mthf,pe1801835Z9Z12Z,acolipa,pgp181,cpgn,ps180,degly,hdcea,pg120,leuleutrp,pgp18111Z160,maltpt,cell6,cro4,enlipidA,ptrc,fecost,pgp160,h,ps120,pa140,cys__L,glc__D,ca2,so4,gal,zymst,cell4,thm,feoxam,xyl__D,pepd,metox,pa120,thrglntyr,met__L,manttr,adprib,5fthf,cu2,spmd,mobd,pail18111Z160,ps141,ileargile,pheme,thrthrarg,lipa_cold,cellb,pa160,pe181,glucan1500,tre,hxa,ttdca,ps161,ps160,tsul,ocdca,na1,cgly,gthox,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,argserser,pa141,ergst,valtrpval,LptA,pe1819Z1835Z9Z12Z,pi,pa181,pe120,colipap,asp__L,mg2,octa,pe180,pgp161,malthx,egly,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,h2o,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,metox__R,met__D,lys__L,colipa,ferrich,pgp180,ps181,pe1801829Z12Z,rib__D,fru,so3,fe3hox,ddca,pe141,cysleuthr,manb,lanost,1mncam,o16a4colipa,pg161,hdca,hghhlipan,pg18111Z160,glcglyc,k,zn2,pa180,fe2,malttr,pgp1819Z160,pg140,eca4colipa,tungs,ileasnhis,cu,ttdcea,pg180,valleuphe,glucan6,pe140,pgp141,ferxa,pe1829Z12Z1835Z9Z12Z,pe1801819Z,fe3,kdo2lipid4,pg181,maltttr,pe18111Z1835Z9Z12Z,pg1819Z160,pap,asntyrthr,pgp140,meglyxyl,pa161,arbtn_fe3,malt,glu__L,fecrm,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PfalciparumGB4,pe1819Z1819Z,cit,cd2,dca,enlipidA_LptA,2ddecg3p,hghhlipa,dad_2,protein,arab__L,ocdcea,cobalt2,lac__L,pcrd,ddcacoa,mal__L,lipa,epist,trp__L,pg141,2agpe160,pg160,enlipa,dsbard,pcox,12dgr140,adn,hxcoa,chitob,5mthf,pe1801835Z9Z12Z,acolipa,2agpg181,cysi__L,pgp181,fum,dgsn,ps180,xan,2agpg160,hdcea,enter,pg120,ser__L,tdecoa,pc,his__L,leu__L,gly,pgp18111Z160,taur,cdpdhdecg,2agpe161,cro4,hemozoin,enlipidA,ipdp,cdpdtdecg,ptrc,fecost,occoa,pgp160,pail,h,ps120,chol,pa140,glc__D,2agpg120,ca2,so4,gal,zymst,2agpe180,cys__L,lipoate,pydxn,co2,urea,2agpg141,thm,CE5022,2agpe181,din,man,xyl__D,ficytc6,pa120,2agpg180,atp,met__L,glyc,ade,for,5fthf,cu2,spmd,mobd,pail18111Z160,ps141,cdpdddecg,gln__L,ileargile,pheme,tyr__L,lipa_cold,amet,sphmyln,dag,pa160,lys__L,pe181,protein_t,hxa,hxan,ttdca,ps161,Rtotal,ins,ps160,tsul,ocdca,na1,orn,pdx5p,coa,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,Rtotalcoa,ile__L,gluside,pa141,ergst,12dgr181,LptA,hb,pe,pe1819Z1835Z9Z12Z,pi,pa181,ala__L,pe120,chsterol,colipap,o2s,dsbaox,octa,mg2,asp__L,pnto__R,pe180,o2,pgp161,hdcoa,cdpdtdec7eg,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,2agpe141,salchs4,cdpdhdec9eg,avite1,cdpdag,h2o,phe__L,pe1819Z1845Z9Z12Z15Z,gthrd,pail1819Z160,met__D,colipa,tchola,ferrich,ps181,pgp180,ac,rib__D,pe1801829Z12Z,so3,pe141,ddca,no2,2agpe120,xolest2,fru,lanost,clpn141,camp,o16a4colipa,12dgr141,pg161,citr__L,hdca,hghhlipan,pg18111Z160,35cgmp,k,zn2,pa180,gsn,fe2,pgp1819Z160,pmtcoa,pg140,eca4colipa,tag,dolichol,tungs,2agpe140,cdpdodec11eg,cu,ttdcea,gua,pg180,gthox_protein,pe140,pgp141,12dgr161,pe1829Z12Z1835Z9Z12Z,pe1801819Z,cdpdodecg,val__L,no3,succ,fe3,kdo2lipid4,nh4,pg181,asn__L,odecoa,12dgr120,pe18111Z1835Z9Z12Z,stcoa,tdcoa,2agpg140,pg1819Z160,focytc6,pap,pgp140,12dgr180,pa161,pro__L,glyald,2agpg161,arg__L,glu__L,12dgr160,thr__L,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,dcacoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_PfalciparumGA01,pe1819Z1819Z,cit,cd2,dca,enlipidA_LptA,hghhlipa,protein,arab__L,ocdcea,cobalt2,lac__L,pcrd,mal__L,cyssermet,lipa,epist,trp__L,metmetile,trpiletrp,pg141,pg160,enlipa,pcox,h2o2,chitob,5mthf,pe1801835Z9Z12Z,acolipa,cysi__L,pgp181,fum,ps180,glnhishis,hdcea,enter,pg120,ser__L,pc,his__L,leu__L,gly,pgp18111Z160,taur,cro4,hemozoin,enlipidA,ipdp,ptrc,fecost,pgp160,h,ps120,pa140,glc__D,cys__L,ca2,so4,gal,zymst,lipoate,pydxn,co2,urea,sertrphis,thm,CE5022,xyl__D,ficytc6,pa120,atp,met__L,glyc,for,5fthf,cu2,spmd,mobd,pail18111Z160,ps141,gln__L,ileargile,pc_SC,pheme,tyr__L,thrthrarg,lipa_cold,amet,dag,pa160,lys__L,pe181,glucan1500,hxa,hxan,ttdca,ps161,ps160,tsul,ocdca,na1,orn,coa,pdx5p,gthox,lyslyslys,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,ile__L,pa141,ergst,LptA,propropro,argarg,pe1819Z1835Z9Z12Z,pi,pa181,g3pc,ala__L,leuleu,pe120,colipap,octa,mg2,asp__L,pnto__R,pe180,o2,pgp161,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,salchs4,avite1,ocdcya,h2o,phe__L,pe1819Z1845Z9Z12Z15Z,gthrd,pail1819Z160,met__D,colipa,tchola,ferrich,pgp180,ps181,ac,rib__D,pe1801829Z12Z,so3,pe141,ddca,no2,fru,lanost,clpn141,valval,o16a4colipa,pg161,citr__L,hdca,hghhlipan,pg18111Z160,k,zn2,pa180,fe2,pgp1819Z160,tyrphetyr,pg140,eca4colipa,tag,tungs,phephe,cu,ttdcea,pg180,glucan6,gtocophe,pe140,pgp141,val__L,pe1829Z12Z1835Z9Z12Z,pe1801819Z,succ,fe3,kdo2lipid4,nh4,pg181,asn__L,pe18111Z1835Z9Z12Z,pg1819Z160,focytc6,pgp140,pa161,pro__L,glyald,arg__L,glu__L,thr__L,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PcoatneyiHackeri,pe1819Z1819Z,cit,cd2,dca,enlipidA_LptA,2ddecg3p,hghhlipa,dad_2,protein,arab__L,ocdcea,cobalt2,lac__L,ddcacoa,lipa,epist,trp__L,pg141,gdp,2agpe160,pg160,enlipa,dsbard,12dgr140,adn,hxcoa,chitob,pe1801835Z9Z12Z,acolipa,2agpg181,cysi__L,pgp181,dgsn,drib,ps180,xan,2agpg160,hdcea,enter,pg120,tdecoa,gmp,pc,his__L,leu__L,gly,pgp18111Z160,taur,cdpdhdecg,2agpe161,cro4,hemozoin,enlipidA,cdpdtdecg,ptrc,chol,fecost,pgp160,occoa,h,ps120,pail,pa140,cys__L,glc__D,ca2,so4,gal,zymst,2agpe180,2agpg120,glyb,co2,urea,2agpg141,thm,2agpe181,din,man,xyl__D,pa120,metox,2agpg180,met__L,glyc,ade,for,cu2,spmd,mobd,gln__L,pail18111Z160,ps141,cdpdddecg,pheme,tyr__L,lipa_cold,amet,sphmyln,dag,pa160,lys__L,pe181,protein_t,hxa,hxan,ttdca,ps161,Rtotal,ins,ps160,tsul,ocdca,na1,orn,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,Rtotalcoa,ile__L,gluside,pa141,ergst,12dgr181,LptA,hb,pe,pe1819Z1835Z9Z12Z,pi,pa181,ala__L,pe120,chsterol,colipap,o2s,dsbaox,octa,mg2,asp__L,pnto__R,pe180,pgp161,hdcoa,cdpdtdec7eg,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,2agpe141,salchs4,cdpdhdec9eg,cdpdag,h2o,phe__L,pe1819Z1845Z9Z12Z15Z,gthrd,pail1819Z160,metox__R,met__D,colipa,tchola,pgp180,ps181,ser__L,ac,rib__D,fru,so3,pe1801829Z12Z,ddca,no2,pe141,2agpe120,xolest2,lanost,camp,o16a4colipa,12dgr141,pg161,hdca,hghhlipan,pg18111Z160,35cgmp,k,zn2,pa180,gsn,fe2,pgp1819Z160,pmtcoa,pg140,eca4colipa,dolichol,tungs,2agpe140,cdpdodec11eg,cu,ttdcea,gua,pg180,gthox_protein,pe140,pgp141,12dgr161,pe1829Z12Z1835Z9Z12Z,pe1801819Z,cdpdodecg,val__L,no3,fe3,kdo2lipid4,nh4,pg181,asn__L,odecoa,12dgr120,pe18111Z1835Z9Z12Z,stcoa,tdcoa,2agpg140,pg1819Z160,pap,pgp140,12dgr180,pa161,pro__L,glyald,2agpg161,arg__L,malt,glu__L,12dgr160,thr__L,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,dcacoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_NdisplodereJUm2807,pe1819Z1819Z,cit,cd2,dca,protein,ocdcea,cobalt2,glyc3p,lipa,epist,pg141,gdp,pg160,sucr,g3ps,h2o2,g3pe,pe1801835Z9Z12Z,pgp181,chols,hdcea,pg120,gmp,leu__L,pgp18111Z160,cro4,ptrc,chol,fecost,pgp160,h,pa140,glc__D,ca2,so4,zymst,glyb,pa120,gbbtn,ctbt,cu2,spmd,mobd,gln__L,pail18111Z160,lipa_cold,cbl2,pa160,pe181,glucan1500,tre,hxa,ttdca,murein5px3p,tsul,ocdca,na1,hislysthr,thrasntyr,orn,cgly,gthox,lyslyslys,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,phepheasn,ile__L,arsenb,pa141,ergst,murein3px3p,pe1819Z1835Z9Z12Z,pi,g3pc,pa181,pe120,protrpthr,ectoine,asp__L,mg2,octa,asnmetpro,murein3p3p,pe180,pgp161,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,h2o,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,colipa,pgp180,pe1801829Z12Z,pe141,so3,ddca,lanost,pg161,hdca,pg18111Z160,glcglyc,asnasnarg,k,zn2,pa180,fe2,pgp1819Z160,pg140,murein5p3p,tungs,histrphis,ttdcea,pg180,actn__R,glucan6,pe140,pgp141,val__L,pe1829Z12Z1835Z9Z12Z,pe1801819Z,fe3,kdo2lipid4,g3pi,prolb,pg181,g3pg,pe18111Z1835Z9Z12Z,pg1819Z160,pgp140,pa161,arg__L,glu__L,crn,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,glyc2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_TrangeliSC58,pe1819Z1819Z,cit,dca,chtbs,enlipidA_LptA,hghhlipa,protein,arab__L,ocdcea,g1p,glyc3p,3mb,pentso3,cobalt2,14glucan,acgam,26dmani,lipa,lido,epist,pg141,gdp,salchs2fe,pg160,sucr,enlipa,chitob,pe1801835Z9Z12Z,acolipa,pgp181,ps180,but,hdcea,enter,degly,pg120,gmp,his__L,leu__L,pgp18111Z160,taur,4abut,maltpt,cro4,enlipidA,ptrc,fecost,pgp160,h,sulfac,ps120,pa140,cys__L,glc__D,ca2,so4,gal,zymst,urea,thm,man,xyl__D,mso3,arbt,pa120,metox,met__L,phephethr,glyc,5fthf,cu2,spmd,ascb__L,mobd,gln__L,pail18111Z160,ps141,pheme,tyr__L,thrthrarg,lipa_cold,cbl2,pa160,pe181,galur,tre,hxa,ttdca,ps161,ps160,tsul,ocdca,na1,glcur,orn,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,ile__L,pq,pa141,ergst,hexc,salchs4fe,valtrpval,LptA,pta,pe1819Z1835Z9Z12Z,pi,pa181,pe120,colipap,Lcyst,mnl,asp__L,mg2,octa,pe180,pgp161,malthx,egly,fe3dhbzs,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,salchs4,h2o,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,metox__R,met__D,lys__L,tchola,colipa,pgp180,ps181,ac,rib__D,fru,so3,malthp,ddca,pe1801829Z12Z,pe141,lanost,acmana,o16a4colipa,pg161,hdca,hghhlipan,ibt,pg18111Z160,glcglyc,k,zn2,pa180,fe2,malttr,pgp1819Z160,sbt__D,ethso3,pg140,eca4colipa,manglyc,isetac,tungs,pqh2,butso3,cu,ttdcea,pg180,actn__R,galt,gam,pe140,pgp141,pe1829Z12Z1835Z9Z12Z,pe1801819Z,fe3,kdo2lipid4,nh4,feenter,pg181,asn__L,maltttr,pe18111Z1835Z9Z12Z,acmum,pg1819Z160,cl,pgp140,meglyxyl,pa161,glyald,malt,arg__L,glu__L,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_LturanicaLEM423,pe1819Z1819Z,cd2,chtbs,dca,enlipidA_LptA,fe3dcit,hghhlipa,protein,ocdcea,g1p,cobalt2,acgam,lipa,epist,pg141,gdp,pg160,sucr,enlipa,chitob,pe1801835Z9Z12Z,acolipa,pgp181,cpgn,ps180,crn__D,hdcea,enter,pg120,gmp,his__L,gly,leu__L,pgp18111Z160,taur,enlipidA,ptrc,udcpdp,chol,fecost,pgp160,h,sulfac,ps120,pa140,cys__L,glc__D,ca2,so4,gal,zymst,glyb,co2,urea,thm,man,feoxam,xyl__D,mso3,arbt,pa120,ctbt,met__L,xylan4,glyc,cu2,ascb__L,mobd,gln__L,pail18111Z160,ps141,gm1lipa,pheme,lipa_cold,pa160,pe181,tre,hxa,ttdca,gm2lipa,ps161,dolichol__L,ps160,tsul,ocdca,na1,orn,mn2,12ppd__S,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,phepheasn,ile__L,pq,arsenb,all__D,pa141,ergst,hexc,LptA,pe,pe1819Z1835Z9Z12Z,pi,pa181,ala__L,ps181,pe120,colipap,Lcyst,mnl,asp__L,mg2,octa,pe180,pgp161,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,salchs4,h2o,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,met__D,lys__L,tchola,colipa,ser__L,ferrich,ac,rib__D,fru,pe1801829Z12Z,fe3hox,ddca,pgp180,pe141,lanost,acmana,clpn141,o16a4colipa,pg161,hdca,hghhlipan,pg18111Z160,k,zn2,pa180,fe2,pgp1819Z160,tyrphetyr,sbt__D,ethso3,pg140,eca4colipa,manglyc,isetac,pqh2,butso3,cu,ttdcea,pg180,actn__R,tyrtrpphe,galt,gam,pe140,pgp141,ferxa,val__L,no3,pe1801819Z,pe1829Z12Z1835Z9Z12Z,fe3,kdo2lipid4,prolb,udcpp,pg181,pe18111Z1835Z9Z12Z,acmum,pg1819Z160,hco3,pgp140,pa161,arbtn_fe3,pro__L,glyald,malt,arg__L,glu__L,thr__L,fecrm,crn,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_LenriettiiLEM3045,pe1819Z1819Z,dca,chtbs,enlipidA_LptA,fe3dcit,hghhlipa,protein,ocdcea,g1p,glyc3p,3mb,cobalt2,14glucan,acgam,lipa,epist,pg141,gdp,pg160,sucr,g3ps,enlipa,chitob,g3pe,pe1801835Z9Z12Z,acolipa,pgp181,cpgn,trpthrile,chols,ps180,but,hdcea,enter,pg120,gmp,pgp18111Z160,taur,maltpt,alaala,cro4,enlipidA,ptrc,fecost,pgp160,h,sulfac,ps120,pa140,cys__L,glc__D,ca2,so4,gal,zymst,glyb,co2,urea,thm,man,feoxam,xyl__D,mso3,arbt,pa120,metox,met__L,xylan4,glyc,cu2,ascb__L,mobd,gln__L,pail18111Z160,ps141,gm1lipa,ileargile,pheme,thrthrarg,lipa_cold,pa160,pe181,tre,hxa,ttdca,gm2lipa,ps161,ps160,tsul,ocdca,na1,orn,mn2,12ppd__S,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,pq,leutyrtyr,all__D,pa141,ergst,hexc,LptA,pta,pe1819Z1835Z9Z12Z,pi,g3pc,pa181,LalaDgluMdap,LalaDgluMdapDala,pe120,colipap,mnl,asp__L,mg2,octa,pe180,o2,pgp161,malthx,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,salchs4,avite1,h2o,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,metox__R,met__D,lys__L,tchola,colipa,pgp180,ps181,ac,rib__D,fru,so3,fe3hox,ddca,pe1801829Z12Z,pe141,phllqne,cysleuthr,lanost,acmana,o16a4colipa,pg161,hdca,hghhlipan,ibt,pg18111Z160,k,zn2,pa180,fe2,malttr,pgp1819Z160,sbt__D,ethso3,pg140,eca4colipa,manglyc,isetac,tungs,pqh2,butso3,cu,ttdcea,pg180,actn__R,valleuphe,galt,gam,pe140,pgp141,no3,pe1801819Z,pe1829Z12Z1835Z9Z12Z,fe3,kdo2lipid4,g3pi,nh4,pg181,maltttr,g3pg,thrhishis,lcts,pe18111Z1835Z9Z12Z,acmum,pg1819Z160,hco3,pgp140,pa161,arbtn_fe3,pro__L,glyald,malt,arg__L,glu__L,fecrm,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,glyc2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
