,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293
EaedisUSNM41457,ddca,thr__L,tre,pgp180,pe1801845Z9Z12Z15Z,rib__D,pa160,asn__L,pe18111Z1829Z12Z,pe180,pg180,fecrm,pg181,glucan6,mso3,lys__L,cit,mg2,gthrd,pe160,gdp,eca4colipa,pail18111Z160,isetac,sulfac,ca2,pgp160,h2o2,pheme,ptrc,colipap,pgp140,enlipidA,h2o,arbtn_fe3,his__L,hdcea,acolipa,pe181,pa140,chitob,butso3,so3,pe161,pe140,pg120,protein,ser__L,pa120,h,feoxam,so4,lipa,ttdcea,pgp1819Z160,ethso3,octa,fru,cbl2,leu__L,pg161,lipa_cold,ala__L,glucan4,dca,glu__L,k,pgp161,glc__D,o16a4colipa,nh4,cro4,pg140,pe18111Z1835Z9Z12Z,LptA,tungs,pgp18111Z160,amet,tsul,fe3dcit,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,val__L,pa161,mn2,fe3,ttdca,hdca,lanost,cu2,pg160,pa141,pe1819Z1845Z9Z12Z15Z,ergst,pa180,spmd,hghhlipan,pail1819Z160,cu,asp__L,man,pe1801829Z12Z,cpgn,pe120,gthox,fe3hox,fecost,pe1819Z1819Z,hghhlipa,pe141,pe18111Z1819Z,pg1819Z160,pe1801819Z,cgly,epist,xyl__D,pe1819Z1835Z9Z12Z,ocdcea,cys__L,gly,pe1819Z1829Z12Z,enlipa,gmp,colipa,pe1829Z12Z1835Z9Z12Z,arg__L,fe2,pgp120,pg141,zymst,mobd,gal,zn2,pa181,na1,hxa,ferrich,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GintestinalisAssemblageADH,ddca,pap,thr__L,tre,pgp180,gam,rib__D,pe1801845Z9Z12Z15Z,pa160,no3,pe18111Z1829Z12Z,pe180,pg180,pullulan1200,pg181,lys__L,cit,tchola,mg2,ac,gthrd,pe160,inost,eca4colipa,pail18111Z160,isetac,ca2,pgp160,h2o2,pheme,ptrc,colipap,pgp140,enlipidA,h2o,galt,his__L,hdcea,acolipa,metox,pa140,pe181,acgam,chitob,butso3,so3,orn,pe161,pe140,manglyc,pg120,protein,met__D,ser__L,pa120,glyc3p,h,so4,taur,lipa,ttdcea,o2,pgp1819Z160,octa,starch1200,acmana,fru,leu__L,chol,pg161,ascb__L,malt,lipa_cold,ala__L,glyb,prolb,3ntym,chols,dca,crn__D,k,pgp161,acmum,glc__D,o16a4colipa,nh4,cro4,pg140,pe18111Z1835Z9Z12Z,LptA,tungs,pgp18111Z160,met__L,tsul,fe3dcit,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,val__L,pa161,mn2,4h3npacald,fe3,ttdca,hdca,actn__R,ile__L,fe,ferrich,lanost,cu2,pg160,arbt,pe1819Z1845Z9Z12Z15Z,ergst,pa141,malttr,pa180,mnl,spmd,hghhlipan,arsenb,pail1819Z160,sbt__D,man,pe1801829Z12Z,pe120,gthox,fecost,enter,pe1819Z1819Z,hghhlipa,hco3,pe141,pe18111Z1819Z,pg1819Z160,sucr,gln__L,pe1801819Z,cd2,epist,pe1819Z1835Z9Z12Z,ocdcea,cys__L,gly,pe1819Z1829Z12Z,enlipa,colipa,co2,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pgp120,pg141,crn,zymst,mobd,metox__R,ctbt,gal,ferxa,zn2,pa181,na1,hxa,chtbs,pro__L,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PpraefalciparumG01,pc,ddca,pap,thr__L,2agpe161,2ddecg3p,dsbaox,pgp180,pe1801845Z9Z12Z15Z,rib__D,pa160,asn__L,no3,dag,pe18111Z1829Z12Z,pe180,2agpg140,pg180,pg181,camp,ddcacoa,lys__L,cit,thm,mg2,tchola,2agpe180,ac,gthrd,pe160,occoa,pail18111Z160,2agpg120,35cgmp,pmtcoa,2agpe141,12dgr161,ca2,pgp160,pheme,ptrc,12dgr141,dad_2,pgp140,h2o,2agpg160,pe,his__L,hdcea,pe181,pa140,cdpdag,trp__L,chitob,so3,orn,pe161,pe140,2agpg161,pg120,protein,met__D,cdpdtdecg,chsterol,2agpe181,ser__L,pa120,12dgr120,h,so4,taur,lipa,ttdcea,odecoa,2agpe120,pgp1819Z160,cdpdodec11eg,octa,gthox_protein,glyald,fru,leu__L,chol,pg161,hemozoin,gua,clpn141,lipa_cold,ala__L,ins,urea,dca,cdpdhdecg,glu__L,lac__L,k,pgp161,tdecoa,glc__D,cro4,nh4,ade,pg140,pe18111Z1835Z9Z12Z,cdpdtdec7eg,Rtotalcoa,tungs,12dgr140,hdcoa,pgp18111Z160,sphmyln,met__L,amet,gsn,tsul,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,dgsn,protein_t,val__L,pa161,phe__L,mn2,Rtotal,fe3,dolichol,pnto__R,dsbard,ttdca,2agpe140,hdca,hb,ile__L,cdpdodecg,lanost,xolest2,cu2,din,pg160,adn,pa141,pe1819Z1845Z9Z12Z15Z,ergst,pa180,2agpg141,o2s,hxan,spmd,hghhlipan,pail1819Z160,cu,pe1801829Z12Z,man,asp__L,xan,gluside,glyc,pe120,12dgr181,tdcoa,fecost,enter,pe1819Z1819Z,hghhlipa,12dgr160,pe141,pe18111Z1819Z,pg1819Z160,gln__L,pe1801819Z,cd2,12dgr180,2agpg180,epist,xyl__D,cysi__L,2agpe160,pe1819Z1835Z9Z12Z,ocdcea,pe1819Z1829Z12Z,stcoa,cdpdhdec9eg,gly,cys__L,no2,colipa,co2,pe1829Z12Z1835Z9Z12Z,dcacoa,fe2,pg141,pgp120,cdpdddecg,pail,arg__L,2agpg181,tyr__L,zymst,hxcoa,mobd,gal,zn2,arab__L,na1,hxa,for,pa181,ferrich,pro__L,pg18111Z160,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_PfalciparumIT,ddca,thr__L,CE5022,pgp180,pe1801845Z9Z12Z15Z,rib__D,pa160,asn__L,pdx5p,dag,pe18111Z1829Z12Z,pe180,pg180,pg181,citr__L,lys__L,cit,thm,mg2,tchola,ac,gthrd,coa,pe160,5mthf,eca4colipa,pail18111Z160,ca2,pgp160,ficytc6,atp,pheme,h2o2,ptrc,colipap,pgp140,enlipidA,h2o,his__L,hdcea,acolipa,pe181,pa140,trp__L,chitob,hom__L,so3,mal__L,orn,pe161,pe140,pg120,protein,met__D,ser__L,pa120,h,lipoate,so4,pydxn,taur,lipa,ttdcea,o2,pgp1819Z160,octa,glyald,fru,leu__L,pg161,hemozoin,clpn141,lipa_cold,ala__L,5fthf,urea,dca,glu__L,lac__L,pcox,k,pgp161,avite1,glc__D,o16a4colipa,cro4,pg140,pe18111Z1835Z9Z12Z,LptA,tungs,pgp18111Z160,met__L,amet,tsul,ptd1ino,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,ipdp,val__L,pa161,pnto__R,mn2,phe__L,fe3,ttdca,hdca,ile__L,succ,lanost,cu2,pg160,pa141,pe1819Z1845Z9Z12Z15Z,ergst,pa180,hxan,spmd,hghhlipan,pail1819Z160,cu,pe1801829Z12Z,asp__L,fum,glyc,pe120,tag,focytc6,gthox,fecost,enter,pe1819Z1819Z,hghhlipa,pe141,pe18111Z1819Z,pg1819Z160,pcrd,gln__L,pe1801819Z,cd2,epist,xyl__D,pe1819Z1835Z9Z12Z,pe1819Z1829Z12Z,ocdcea,cys__L,gly,enlipa,no2,colipa,co2,pe1829Z12Z1835Z9Z12Z,arg__L,fe2,pg141,pgp120,tyr__L,zymst,mobd,gal,zn2,arab__L,na1,hxa,for,pa181,hcys__L,ferrich,pro__L,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NausubeliERTm6,ddca,pap,thr__L,tre,salchs4fe,malthx,pgp180,maltttr,pe1801845Z9Z12Z15Z,rib__D,pa160,no3,pe18111Z1829Z12Z,pe180,pg180,pg181,mso3,cit,istnt,mg2,gthrd,pe160,inost,g3pc,pail18111Z160,ca2,pgp160,h2o2,ptrc,mops,pgp140,h2o,his__L,hdcea,pe181,pa140,so3,orn,pe161,pe140,pg120,protein,salchs2fe,pa120,h,glyc3p,xylan4,so4,lipa,ttdcea,fe3dhbzs,pgp1819Z160,octa,cbl2,leu__L,pg161,hexs,malt,lipa_cold,urea,dca,glu__L,k,pgp161,glc__D,cro4,malthp,pg140,pe18111Z1835Z9Z12Z,g3pe,tungs,pgp18111Z160,g3pg,amet,tsul,fe3dcit,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,val__L,pa161,mn2,fe3,feenter,ttdca,hdca,actn__R,fe,lanost,cu2,pg160,14glucan,pe1819Z1845Z9Z12Z15Z,ergst,pa141,malttr,pa180,spmd,sula,hghhlipan,eths,buts,pail1819Z160,pe1801829Z12Z,pe120,g3ps,maltpt,gthox,fecost,pe1819Z1819Z,hghhlipa,hco3,pe141,pe18111Z1819Z,pg1819Z160,sucr,gln__L,pe1801819Z,cd2,xyl3,glcglyc,cgly,epist,xyl__D,glyc2p,ocdcea,pe1819Z1829Z12Z,pe1819Z1835Z9Z12Z,Lcyst,colipa,g3pi,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pg141,pgp120,zymst,mobd,xylb,zn2,pa181,na1,hxa,ferrich,taur,pg18111Z160,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_Pfalciparum7G8,ddca,thr__L,CE5022,pgp180,pe1801845Z9Z12Z15Z,rib__D,pa160,asn__L,pdx5p,dag,pe18111Z1829Z12Z,pe180,pg180,pg181,citr__L,lys__L,cit,thm,mg2,tchola,ac,gthrd,coa,pe160,5mthf,eca4colipa,pail18111Z160,ca2,ficytc6,pgp160,atp,pheme,h2o2,ptrc,colipap,pgp140,enlipidA,h2o,his__L,hdcea,acolipa,pe181,pa140,trp__L,chitob,so3,mal__L,orn,pe161,pe140,pg120,protein,met__D,ser__L,pa120,h,lipoate,so4,pydxn,taur,lipa,ttdcea,o2,pgp1819Z160,octa,glyald,fru,leu__L,pg161,hemozoin,clpn141,lipa_cold,ala__L,5fthf,urea,dca,glu__L,lac__L,pcox,k,pgp161,avite1,glc__D,o16a4colipa,cro4,pg140,pe18111Z1835Z9Z12Z,LptA,tungs,pgp18111Z160,met__L,amet,tsul,ptd1ino,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,ipdp,val__L,pa161,phe__L,mn2,pnto__R,fe3,ttdca,hdca,ile__L,succ,lanost,cu2,pg160,pa141,pe1819Z1845Z9Z12Z15Z,ergst,pa180,hxan,spmd,hghhlipan,pail1819Z160,cu,pe1801829Z12Z,asp__L,fum,glyc,pe120,tag,focytc6,gthox,fecost,enter,pe1819Z1819Z,hghhlipa,pe141,pe18111Z1819Z,pg1819Z160,pcrd,gln__L,pe1801819Z,cd2,epist,xyl__D,cl,pe1819Z1835Z9Z12Z,pe1819Z1829Z12Z,ocdcea,gly,cys__L,enlipa,no2,colipa,co2,pe1829Z12Z1835Z9Z12Z,arg__L,fe2,pg141,pgp120,tyr__L,zymst,mobd,gal,zn2,arab__L,na1,hxa,for,pa181,hcys__L,ferrich,pro__L,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PyoeliiyoeliiYM,pc,ddca,pap,thr__L,2agpe161,2ddecg3p,dsbaox,pgp180,pe1801845Z9Z12Z15Z,rib__D,pa160,asn__L,no3,dag,pe18111Z1829Z12Z,pe180,2agpg140,pg180,pg181,camp,ddcacoa,lys__L,cit,thm,mg2,tchola,2agpe180,ac,gthrd,pe160,inost,gdp,occoa,eca4colipa,pail18111Z160,2agpg120,35cgmp,pmtcoa,2agpe141,12dgr161,ca2,ficytc6,pgp160,pheme,ptrc,12dgr141,dad_2,colipap,pgp140,enlipidA,h2o,2agpg160,pe,his__L,hdcea,acolipa,pe181,pa140,cdpdag,trp__L,chitob,orn,pe161,pe140,2agpg161,pg120,protein,cdpdtdecg,chsterol,2agpe181,ser__L,pa120,12dgr120,h,cellb,so4,lipa,taur,ttdcea,odecoa,o2,pgp1819Z160,cdpdodec11eg,octa,2agpe120,gthox_protein,glyald,fru,chol,leu__L,pg161,hemozoin,gua,drib,lipa_cold,ala__L,glyb,ins,urea,dca,cdpdhdecg,crn__D,glu__L,lac__L,pcox,k,pgp161,tdecoa,glc__D,o16a4colipa,nh4,ade,pg140,pe18111Z1835Z9Z12Z,cdpdtdec7eg,LptA,tungs,Rtotalcoa,12dgr140,hdcoa,pgp18111Z160,sphmyln,met__L,amet,gsn,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,dgsn,protein_t,val__L,pa161,phe__L,mn2,Rtotal,fe3,dolichol,pnto__R,dsbard,ttdca,2agpe140,hdca,hb,ile__L,fe,cdpdodecg,lanost,xolest2,cu2,din,pg160,adn,pa141,pe1819Z1845Z9Z12Z15Z,ergst,pa180,2agpg141,o2s,hxan,spmd,pail1819Z160,cu,pe1801829Z12Z,man,asp__L,xan,gluside,glyc,pe120,12dgr181,tdcoa,focytc6,fecost,enter,pe1819Z1819Z,12dgr160,pe141,pe18111Z1819Z,pg1819Z160,pcrd,gln__L,lmn2,pur,pe1801819Z,cd2,12dgr180,2agpg180,epist,xyl__D,cysi__L,2agpe160,pe1819Z1835Z9Z12Z,ocdcea,cys__L,pe1819Z1829Z12Z,stcoa,cdpdhdec9eg,gly,enlipa,gmp,no2,colipa,co2,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pg141,pgp120,dcacoa,crn,cdpdddecg,pail,2agpg181,tyr__L,zymst,hxcoa,mobd,ctbt,gal,zn2,arab__L,na1,hxa,for,pa181,pro__L,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_PfalciparumCD01,ddca,thr__L,CE5022,pgp180,pe1801845Z9Z12Z15Z,rib__D,pa160,asn__L,pdx5p,dag,pe18111Z1829Z12Z,pe180,pg180,dolichol__L,pg181,citr__L,lys__L,cit,thm,mg2,tchola,ac,gthrd,coa,pe160,5mthf,eca4colipa,pail18111Z160,ca2,pgp160,atp,pheme,ptrc,colipap,pgp140,enlipidA,his__L,hdcea,acolipa,pe181,pa140,trp__L,chitob,so3,mal__L,orn,pe161,pe140,pg120,protein,met__D,ser__L,pa120,h,lipoate,so4,pydxn,taur,lipa,ttdcea,pgp1819Z160,octa,glyald,fru,leu__L,pg161,hemozoin,clpn141,lipa_cold,ala__L,5fthf,urea,dca,glu__L,lac__L,k,pgp161,avite1,glc__D,o16a4colipa,cro4,pg140,pe18111Z1835Z9Z12Z,LptA,tungs,pgp18111Z160,met__L,amet,tsul,ptd1ino,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,ipdp,val__L,pa161,pnto__R,mn2,phe__L,fe3,ttdca,hdca,ile__L,succ,lanost,cu2,pg160,pa141,pe1819Z1845Z9Z12Z15Z,ergst,pa180,hxan,spmd,hghhlipan,pail1819Z160,cu,pe1801829Z12Z,asp__L,fum,glyc,pe120,tag,fecost,enter,pe1819Z1819Z,hghhlipa,pe141,pe18111Z1819Z,pg1819Z160,gln__L,pe1801819Z,cd2,epist,xyl__D,pe1819Z1835Z9Z12Z,pe1819Z1829Z12Z,ocdcea,cys__L,gly,enlipa,no2,colipa,co2,pe1829Z12Z1835Z9Z12Z,arg__L,fe2,pg141,pgp120,tyr__L,zymst,mobd,gal,zn2,arab__L,na1,hxa,for,pa181,hcys__L,ferrich,pro__L,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_PfalciparumHB3,ddca,thr__L,CE5022,pgp180,pe1801845Z9Z12Z15Z,rib__D,pa160,asn__L,pdx5p,dag,pe18111Z1829Z12Z,pe180,pg180,pg181,citr__L,lys__L,cit,thm,mg2,tchola,ac,gthrd,coa,pe160,5mthf,eca4colipa,pail18111Z160,ca2,ficytc6,pgp160,atp,pheme,h2o2,ptrc,colipap,pgp140,enlipidA,h2o,his__L,hdcea,acolipa,pe181,pa140,trp__L,chitob,so3,mal__L,orn,pe161,pe140,pg120,protein,met__D,ser__L,pa120,h,lipoate,so4,pydxn,taur,lipa,ttdcea,o2,pgp1819Z160,octa,glyald,fru,leu__L,pg161,hemozoin,clpn141,lipa_cold,ala__L,5fthf,urea,dca,glu__L,lac__L,pcox,k,pgp161,avite1,glc__D,o16a4colipa,cro4,pg140,pe18111Z1835Z9Z12Z,LptA,tungs,pgp18111Z160,met__L,amet,tsul,ptd1ino,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,ipdp,val__L,pa161,pnto__R,mn2,phe__L,fe3,ttdca,hdca,ile__L,succ,lanost,cu2,pg160,pa141,pe1819Z1845Z9Z12Z15Z,ergst,pa180,hxan,spmd,hghhlipan,pail1819Z160,cu,pe1801829Z12Z,asp__L,fum,glyc,pe120,tag,focytc6,gthox,fecost,enter,pe1819Z1819Z,hghhlipa,pe141,pe18111Z1819Z,pg1819Z160,pcrd,gln__L,pe1801819Z,cd2,epist,xyl__D,cysi__L,pe1819Z1835Z9Z12Z,pe1819Z1829Z12Z,ocdcea,cys__L,gly,enlipa,no2,colipa,co2,pe1829Z12Z1835Z9Z12Z,arg__L,fe2,pg141,pgp120,tyr__L,zymst,mobd,gal,zn2,arab__L,na1,hxa,for,pa181,hcys__L,ferrich,pro__L,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TgondiiRUB,ddca,etha,thr__L,malthx,pgp180,maltttr,pe1801845Z9Z12Z15Z,rib__D,pa160,4abut,asn__L,pe18111Z1829Z12Z,pe180,pg180,pg181,26dmani,citr__L,lys__L,cit,murein5p3p,mg2,tchola,ac,gthrd,pe160,inost,eca4colipa,g3pc,pail18111Z160,isetac,ca2,pgp160,pheme,ptrc,sprm,colipap,pgp140,enlipidA,h2o,gal__L,lido,murein3px3p,his__L,hdcea,acolipa,pe181,pa140,trp__L,chitob,butso3,so3,mal__L,orn,pe161,pe140,pg120,protein,met__D,chsterol,ser__L,pa120,glyc3p,h,lipoate,so4,taur,lipa,ttdcea,pgp1819Z160,octa,fru,leu__L,chol,pg161,malt,drib,lipa_cold,ala__L,glyb,chols,dca,glu__L,lac__L,k,pgp161,glc__D,o16a4colipa,cro4,pg140,pe18111Z1835Z9Z12Z,g3pe,LptA,tungs,pgp18111Z160,sphmyln,g3pg,met__L,tsul,g1p,fe3dcit,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,val__L,pa161,pnto__R,mn2,fe3,ttdca,hdca,ile__L,fe,succ,lanost,cu2,pg160,14glucan,pe1819Z1845Z9Z12Z15Z,ergst,pa141,malttr,pa180,degly,spmd,hghhlipan,pail1819Z160,cu,pe1801829Z12Z,man,asp__L,fum,glyc,g3ps,pe120,maltpt,murein5px3p,fecost,enter,egly,pe1819Z1819Z,hghhlipa,pe141,pe18111Z1819Z,pg1819Z160,gln__L,pe1801819Z,meglyxyl,epist,alaala,xyl__D,cl,glyc2p,ocdcea,cys__L,pe1819Z1829Z12Z,pe1819Z1835Z9Z12Z,enlipa,no2,pyr,colipa,g3pi,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pg141,pgp120,crn,tyr__L,zymst,mobd,gal,murein3p3p,zn2,pa181,na1,hxa,for,crm,ferrich,pro__L,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TbruceiLister427_2018,ddca,12ppd__S,thr__L,tre,pgp180,gam,pe1801845Z9Z12Z15Z,pa160,asn__L,pe18111Z1829Z12Z,pe180,pg180,fecrm,pg181,mso3,mg2,tchola,ac,gthrd,pe160,inost,gdp,eca4colipa,g3pc,pail18111Z160,isetac,sulfac,ca2,pgp160,pheme,ptrc,colipap,pgp140,enlipidA,h2o,galt,arbtn_fe3,his__L,hdcea,acolipa,pe181,pa140,acgam,chitob,butso3,orn,pe161,pe140,manglyc,pg120,protein,ser__L,pa120,glyc3p,h,xylan4,feoxam,so4,lipa,ttdcea,pgp1819Z160,ethso3,octa,glyald,acmana,fru,leu__L,cbl2,pg161,ascb__L,malt,clpn141,ala__L,lipa_cold,urea,dca,glu__L,k,pgp161,acmum,glc__D,o16a4colipa,pg140,pe18111Z1835Z9Z12Z,g3pe,LptA,pgp18111Z160,g3pg,amet,tsul,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,val__L,pa161,mn2,fe3,ttdca,hdca,actn__R,ile__L,ferrich,lanost,cu2,pg160,arbt,pe1819Z1845Z9Z12Z15Z,ergst,pa141,pa180,mnl,spmd,hghhlipan,pail1819Z160,cu,asp__L,sbt__D,man,cpgn,pe1801829Z12Z,pq,glyc,g3ps,pe120,fe3hox,fecost,enter,pe1819Z1819Z,hghhlipa,pe141,pe18111Z1819Z,pg1819Z160,sucr,gln__L,pe1801819Z,cd2,epist,xyl__D,cl,glyc2p,ocdcea,cys__L,gly,Lcyst,pe1819Z1829Z12Z,pe1819Z1835Z9Z12Z,enlipa,gmp,colipa,g3pi,co2,arg__L,pe1829Z12Z1835Z9Z12Z,fe2,pg141,pgp120,tyr__L,zymst,mobd,gal,zn2,arab__L,na1,hxa,pa181,chtbs,taur,pqh2,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PfalciparumCD01,pc,ddca,pap,thr__L,2agpe161,2ddecg3p,dsbaox,CE5022,pgp180,pe1801845Z9Z12Z15Z,rib__D,pa160,asn__L,no3,pdx5p,dag,pe18111Z1829Z12Z,pe180,2agpg140,pg180,pg181,camp,ddcacoa,citr__L,lys__L,cit,thm,mg2,tchola,2agpe180,ac,gthrd,coa,pe160,5mthf,occoa,eca4colipa,pail18111Z160,2agpg120,35cgmp,pmtcoa,2agpe141,12dgr161,ca2,pgp160,atp,pheme,ptrc,12dgr141,dad_2,colipap,pgp140,enlipidA,h2o,2agpg160,pe,his__L,hdcea,acolipa,pe181,pa140,cdpdag,trp__L,chitob,so3,mal__L,orn,pe161,pe140,2agpg161,pg120,protein,met__D,cdpdtdecg,chsterol,2agpe181,ser__L,pa120,12dgr120,h,lipoate,so4,pydxn,taur,lipa,ttdcea,odecoa,2agpe120,pgp1819Z160,cdpdodec11eg,octa,gthox_protein,glyald,fru,leu__L,chol,pg161,hemozoin,gua,clpn141,lipa_cold,ala__L,5fthf,ins,urea,dca,cdpdhdecg,glu__L,lac__L,k,pgp161,tdecoa,avite1,glc__D,o16a4colipa,cro4,nh4,ade,pg140,pe18111Z1835Z9Z12Z,cdpdtdec7eg,LptA,tungs,Rtotalcoa,12dgr140,hdcoa,pgp18111Z160,sphmyln,met__L,amet,gsn,tsul,pi,ocdca,pe1801835Z9Z12Z,pgp141,cobalt2,ni2,pe18111Z1845Z9Z12Z15Z,pgp181,dgsn,protein_t,ipdp,val__L,pa161,phe__L,mn2,Rtotal,fe3,dolichol,pnto__R,dsbard,ttdca,2agpe140,hdca,hb,ile__L,succ,cdpdodecg,lanost,xolest2,cu2,din,pg160,adn,pa141,pe1819Z1845Z9Z12Z15Z,ergst,pa180,2agpg141,o2s,hxan,spmd,hghhlipan,pail1819Z160,cu,pe1801829Z12Z,man,asp__L,xan,gluside,fum,glyc,pe120,tag,12dgr181,tdcoa,fecost,enter,pe1819Z1819Z,hghhlipa,12dgr160,pe141,pe18111Z1819Z,pg1819Z160,gln__L,pe1801819Z,cd2,12dgr180,2agpg180,epist,xyl__D,cysi__L,2agpe160,pe1819Z1835Z9Z12Z,pe1819Z1829Z12Z,ocdcea,stcoa,cdpdhdec9eg,gly,cys__L,enlipa,no2,colipa,co2,pe1829Z12Z1835Z9Z12Z,dcacoa,fe2,pg141,pgp120,cdpdddecg,pail,arg__L,2agpg181,tyr__L,zymst,hxcoa,mobd,gal,zn2,arab__L,na1,hxa,for,pa181,ferrich,pro__L,pg18111Z160,kdo2lipid4,enlipidA_LptA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
