PF3D7_1343200,PF13_0236,,,,,,
PF3D7_0917100,PFI0835c,,,,,,
PF3D7_0425900,MAL4P1.243,PFD1240w,,,,,
PF3D7_0301300,PFC0065c,,,,,,
PF3D7_1412700,PF14_0126,,,,,,
PF3D7_0807800,PF08_0109,,,,,,
PF3D7_0728500,MAL7P1.154a,,,,,,
PF3D7_1134800,PF11_0359,,,,,,
PF3D7_1471400,PF14_0681,,,,,,
PFC10_API0014,ORF101,PFC10_API0014,,,,,
PF3D7_0416800,MAL4P1.157,PFD0810w,,,,,
PF3D7_0932900,PFI1595c,,,,,,
PF3D7_1440800,PF14_0387,,,,,,
PF3D7_1004000,PF10_0043,,,,,,
PF3D7_1135400,PF11_0364,,,,,,
PF3D7_0321500,MAL3P7.19,PFC0950c,,,,,
PF3D7_1229600,2277.t00286,MAL12P1.286,PFL1430c,,,,
PF3D7_1114300,PF11TR003,PF11TR003:ncRNA,,,,,
PF3D7_1112600,PF11_0131,,,,,,
PF3D7_0423000,MAL4P1.211,PFD1085w,,,,,
PF3D7_1433600,1396.t00467,PF14_0317,,,,,
PF3D7_0935700,PFI1725w,,,,,,
PF3D7_1145600,PF11_0467,,,,,,
PF3D7_1233100,2277.t00319,MAL12P1.318,PFL1595w,,,,
PF3D7_1469300,PF14_0661,,,,,,
PF3D7_0223300,PF02_0221,PFB1045w,,,,,
PF3D7_1125300,PF11_0264,,,,,,
PF3D7_0422700,MAL4P1.208,PFD1070w,,,,,
PF3D7_1113000,PF11_0528,,,,,,
PF3D7_1041100,PF10_0404,,,,,,
PF3D7_0900200,PFI0010c,,,,,,
PF3D7_0829600,MAL8P1.6,,,,,,
PF3D7_1118200,PF11_0188,,,,,,
PF3D7_0321200,MAL3P7.16,PFC0935c,,,,,
PF3D7_1127300,PF11_0284,,,,,,
PF3D7_0732600,MAL7P1.350,,,,,,
PF3D7_0212100,PF02_0113,PFB0540w,,,,,
PF3D7_1136600,PF11_0378,,,,,,
PF3D7_1411200,PF14_0110,,,,,,
PF3D7_1361600,MAL13P1.307,,,,,,
PF3D7_0806400,MAL8P1.133,,,,,,
PF3D7_1202200,2277.t00022,MAL12P1.22,PFL0110c,,,,
PF3D7_1115400,PF11_0162,,,,,,
PF3D7_0106000,MAL1P1.50,PFA0295c,,,,,
PF3D7_1359400,PF13_0315,,,,,,
PF3D7_0725400,MAL7P1.141,,,,,,
PF3D7_1126700,PF11_0277,PF11_0278,,,,,
PF3D7_1324200,MAL13P1.132,,,,,,
PF3D7_0724500,MAL7P1.131,,,,,,
PF3D7_1353400,PF13_0278,,,,,,
PF3D7_0712000,PF07_0049,,,,,,
PF3D7_1147300,PF11_0482,,,,,,
PF3D7_0606500,2270.t00251,MAL6P1.68,PFF0320c,,,,
PF3D7_1453500,PF14_0508,,,,,,
PF3D7_0201000,PF02_0010,PFB0055c,,,,,
PF3D7_1414500,PF14_0143,,,,,,
PF3D7_0219700,PF02_0184,PFB0900c,,,,,
PF3D7_1038700,PF10_0377,,,,,,
PF3D7_1336500,PF3D7_13_snoR19,PF3D7_13_snoR19.1,,,,,
PF3D7_1138900,PF11TR005,PF11TR005:ncRNA,,,,,
PF3D7_1138600,PF11_0397,,,,,,
PF3D7_0933400,PFI1615w,PFI1617w,,,,,
PF3D7_1429000,PF14_0269,,,,,,
PF3D7_0304800,MAL3P2.13,PFC0220w,,,,,
PF3D7_1243400,2277.t00417,MAL12P1.415,PFL2085w,,,,
PF3D7_0614000,2270.t00031,MAL6P1.285,PFF0680c,,,,
PF3D7_1039100,PF10_0381,PF10_0382,,,,,
PF3D7_1234000,2277.t00328,MAL12P1.327,PFL1640c,,,,
PF3D7_0307600,MAL3P2.33,PFC0320w,,,,,
PF3D7_1456100,PF14_0534,,,,,,
PF3D7_0724400,PF07_0103,,,,,,
PF3D7_0207500,PF02_0071,PFB0335c,,,,,
PF3D7_0828800,PF08_0008,,,,,,
PF3D7_1457500,PF14_0548,,,,,,
PF3D7_0420400,MAL4P1.193,PFD0990w,,,,,
PF3D7_1403600,PF14_0033,,,,,,
PF3D7_1129300,PF11_0304,,,,,,
PF3D7_0819600,MAL8P1.62,,,,,,
PF3D7_1020000,PF10_0194,,,,,,
PF3D7_1365000,PF13_0342,,,,,,
PF3D7_1012200,PF10_0119,,,,,,
PF3D7_0621200,2270.t00102,MAL6P1.215,PFF1025c,,,,
PF3D7_0419700,MAL4P1.186,PFD0955w,,,,,
PF3D7_0423100,MAL4P1.212,PFD1090c,,,,,
PF3D7_1437300,PF14_0353,,,,,,
PF3D7_0717400,PF07_0071,,,,,,
PF3D7_0920000,PFI0980w,,,,,,
PF3D7_1352700,PF13_0273,,,,,,
PF3D7_1023800,PF10_0231,,,,,,
PF3D7_1320500,MAL13P1.113,,,,,,
PF3D7_0606600,2270.t00250,MAL6P1.69,PFF0325c,,,,
PF3D7_0213100,PF02_0123,PFB0595w,,,,,
PF3D7_0709000,MAL7P1.27,,,,,,
PF3D7_0301400,MAL3P8.12,PFC0070c,,,,,
PF3D7_1321600,MAL13P1.119,,,,,,
PF3D7_0832600,MAL7P1.310,,,,,,
PF3D7_1400200,PF14_0002,,,,,,
PF3D7_1122300,PF11_0231,,,,,,
PF3D7_0524300,MAL5P1.242,PFE1210c,,,,,
PF3D7_0632200,2270.t00317,MAL6P1.7,PFF1565c,,,,
PF3D7_1402500,PF14_0027,,,,,,
PF3D7_0209600,PF02_0091,PFB0435c,,,,,
PF3D7_1040100,PF10_0394,,,,,,
PF3D7_1479800,PF14_0770,,,,,,
PF3D7_1114000,PF11_0148,,,,,,
PF3D7_1135000.2,PF11_0361,PF3D7_1135000,,,,,
PF3D7_1344000,MAL13P1.390,,,,,,
PF3D7_1137300,PF11_0384,,,,,,
PF3D7_1352600,MAL13P1.267,,,,,,
PF3D7_1423600,PF14_0227,,,,,,
PF3D7_1009500,PF10_0092,,,,,,
PF3D7_1462200,PF14_0592,,,,,,
PF3D7_0510400,MAL5P1.105,PFE0515w,,,,,
PF3D7_0205700.2,1400.t00249,1400.t00268,PF02_0053,PF02_0054,PF3D7_0205700,PFB0255w,PFB0256w
PF3D7_0308600,MAL3P3.8,PFC0365w,,,,,
PF3D7_1227800,2277.t00269,MAL12P1.269,PFL1345c,,,,
PF3D7_0807700,MAL8P1.126,,,,,,
PF3D7_1334500,PF13_0192,,,,,,
PF3D7_1332700,PF13_0177,,,,,,
PF3D7_1431600,PF14_0295,,,,,,
PF3D7_1144700,PF11_0459,,,,,,
PF3D7_1469900,PF14_0667,,,,,,
PF3D7_0911400,PFI0555c,,,,,,
PF3D7_0913600,PFI0665w,,,,,,
PF3D7_0407600,MAL4P2.12,PFD0375w,,,,,
PF3D7_0407500,MAL4P2.11,PFD0367w,PFD0370w,,,,
PF3D7_1429300,PF14_0272,,,,,,
PF3D7_1101600,2297.t00488,PF11_0024,,,,,
PF3D7_1328800,PF13_0152,,,,,,
PF3D7_1100100,PF11_0007,,,,,,
PF3D7_0403300,MAL4P1.31,PFD0155c,,,,,
PF3D7_0408600,MAL4P2.22,PFD0425w,,,,,
PF3D7_1358300,PF13_0312,,,,,,
PF3D7_1028100,PF10_0275,,,,,,
PF3D7_0812220,MAL8P1.98,MAL8P1.99,PF3D7_0812200,,,,
PF3D7_1225400,2277.t00245,MAL12P1.245,PFL1225c,,,,
PF3D7_0829100,MAL8P1.10,,,,,,
PF3D7_0921800,PFI1070c,,,,,,
PF3D7_1362800,MAL13P1.314,MAL13P1.315,,,,,
PF3D7_1147100,PF11_0480a,,,,,,
PF3D7_0215900,PF02_0150,PFB0725c,,,,,
PF3D7_1360400,PF13_0319,,,,,,
PF3D7_0500700,MAL5P1.8,PFE0035c,,,,,
PF3D7_1206500,2277.t00066,MAL12P1.65,PFL0325w,,,,
PF3D7_1100800,PF11_0014,,,,,,
PF3D7_0519400,MAL5P1.195,PFE0975c,,,,,
PF3D7_1421600,PF14_0209,PF14_0209:exon:4,,,,,
PF3D7_0212400,PF02_0116,PFB0555c,,,,,
PF3D7_0611500,2270.t00010,MAL6P1.309,PFF0565c,,,,
PF3D7_1354500,PF13_0287,,,,,,
PF3D7_0103700,MAL1P1.23,PFA0185w,,,,,
PF3D7_1301800,3D7Surf13.1,PF13_0074,PF13_0075,,,,
PF3D7_1420800,PF14_0202,,,,,,
PF3D7_1217300,2277.t00167,MAL12P1.167,PFL0835w,,,,
PF3D7_1300500,PF13_0005,,,,,,
PF3D7_1443100,PF14_0409,,,,,,
PF3D7_1233300,2277.t00321,MAL12P1.320,PFL1605w,,,,
PF3D7_1011300,PF10_0110,,,,,,
PF3D7_1228400,2277.t00275,MAL12P1.275,PFL1375w,,,,
PF3D7_0615600,2270.t00046,MAL6P1.270,PFF0755c,,,,
PF3D7_0602500,2270.t00290,MAL6P1.28,PFF0120w,,,,
PF3D7_0610500,2270.t00210,MAL6P1.107,PFF0515c,,,,
PF3D7_1207200,2277.t00073,MAL12P1.72,PFL0360c,,,,
PF3D7_1119200,PF11_0199,,,,,,
PF3D7_0318100,MAL3P6.19,PFC0800w,,,,,
PF3D7_1009800,PF10_0095,,,,,,
PF3D7_0808500,MAL8P1.121a,MAL8P1.121a.1,,,,,
PF3D7_0306900,MAL3P2.27,PFC0290w,,,,,
PF3D7_1037500,PF10_0368,,,,,,
PF3D7_0927600,PFI1355w,,,,,,
PF3D7_0605400,2270.t00339,MAL6P1.57,PFF0265c,,,,
PF3D7_0418300,MAL4P1.172,PFD0885c,,,,,
PF3D7_1367500,PF13_0353,,,,,,
PF3D7_1477500,PF14_0746,,,,,,
PF3D7_0312500,MAL3P4.7,PFC0530w,,,,,
PF3D7_0805100,MAL8P1.137,,,,,,
PF3D7_0100100,MAL1P4.01,PFA0005w,,,,,
PF3D7_1433100,PF14_0312,,,,,,
PF3D7_1202900,2277.t00029,MAL12P1.29,PFL0145c,,,,
PF3D7_0112300,MAL1_18s,MAL1_18s:rRNA,,,,,
PF3D7_1137200,PF11_0383,,,,,,
PF3D7_0628700,2270.t00175,MAL6P1.141,PFF1390w,,,,
PF3D7_1342300,PF13_0231,,,,,,
PF3D7_0608000,2270.t00233,MAL6P1.83,PFF0395c,,,,
PF3D7_0719400,MAL7P1.102,,,,,,
PF3D7_0600700,2270.t00008,MAL6P1.311,PFF0035c,,,,
PF3D7_0108000,MAL1P2.08,PFA0400c,,,,,
PF3D7_0715800,PF07_0064,,,,,,
PF3D7_0504200,MAL5P1.42,PFE0205w,,,,,
PF3D7_1372700,MAL13P1.500,,,,,,
PF3D7_1417100,PF14_0169,,,,,,
PF3D7_0218800,PFB0876c,PFB0876c.1,,,,,
PF3D7_1436700,PF14_0347,,,,,,
PF3D7_1367600,MAL13P1.341,,,,,,
PF3D7_0903600.1,PF3D7_0903600,PFI0175w,,,,,
PF3D7_1128600,PF11_0297,,,,,,
PF3D7_0411300,MAL4P2.47,PFD0560w,,,,,
PF3D7_1017200,PF10_0167,PF10_0167:exon:2,,,,,
PF3D7_0937500,PFI1815c,,,,,,
PF3D7_0301100,MAL3P8.19,PFC0055w,,,,,
PF3D7_1238400,2277.t00372,MAL12P1.370,PFL1860c,,,,
PF3D7_1361400,PF13_0326,,,,,,
PF3D7_1301300,MAL13P1.58,,,,,,
PF3D7_0411900,MAL4P2.51,PFD0590c,,,,,
PF3D7_0424400,3D7Surf4.2,MAL4P1.227,PFD1160w,,,,
PF3D7_1430900,PF14_0288,,,,,,
PF3D7_1435300,PF14_0334,,,,,,
PF3D7_1008300,PF10_0080a,,,,,,
PF3D7_0705000,PF07_0020,,,,,,
PF3D7_0401000,MAL4P1.9,PFD0045c,,,,,
PF3D7_0200800,PF02_0008,PFB0045c,,,,,
PF3D7_0424200,MAL4P1.225,PFD1150c,,,,,
PF3D7_0935500,PFI1715w,,,,,,
PF3D7_1434800,PF14_0329,,,,,,
PF3D7_1146800,PF11_0479,,,,,,
PF3D7_0619500,2270.t00084,MAL6P1.231,PFF0945c,,,,
PF3D7_0916000,PFI0785c,,,,,,
PF3D7_1209500.2,2277.t00096,MAL12P1.95,PF3D7_1209500,PFL0475w,,,
PF3D7_0934600,PFI1675w,,,,,,
PF3D7_0521800,MAL5P1.218,PFE1090w,,,,,
PF3D7_1003200,PF10_0035,,,,,,
PF3D7_0915400,PFI0755c,,,,,,
PF3D7_1001100.1,PF10_0014,PF10_0015,PF3D7_1001100,,,,
PF3D7_1363100,PF13_0333,,,,,,
PF3D7_0601700,2270.t00297,MAL6P1.21,PFF0085w,,,,
PF3D7_0206200,PF02_0058,PFB0275w,,,,,
PF3D7_1426000,PF14_0240,,,,,,
PF3D7_1424300,PF3D7_14_snoR26,PF3D7_14_snoR26.1,,,,,
PF3D7_1452300,PF14_0498,,,,,,
PF3D7_1011000,PF10_0107,,,,,,
PF3D7_1246800,2277.t00449,MAL12P1.448,PFL2245w,,,,
PF3D7_1037000,PF10_0362,,,,,,
PF3D7_1002600,PF10_0030,,,,,,
PF3D7_1120900,PF11_0216,,,,,,
PF3D7_1424500,PF3D7_14_snoR27,PF3D7_14_snoR27.1,,,,,
PF3D7_0413900,MAL4P1.131,PFD0655c,PFD0680c,,,,
PF3D7_0612500,2270.t00018,MAL6P1.301,PFF0605c,,,,
PF3D7_0317300,MAL3P6.11,PFC0760c,,,,,
PF3D7_1127100,PF11_0282,,,,,,
PF3D7_0827800,PF08_0012,,,,,,
PF3D7_1364000,MAL13P1.321,,,,,,
PF3D7_0410600,MAL4P2.40,PFD0525w,,,,,
PF3D7_1440100,PF14_0380,,,,,,
PF3D7_1025000,PF10_0244,,,,,,
PF3D7_0922400,PFI1100w,,,,,,
PF3D7_0615700,2270.t00472,MAL6P1.269,PFF0760w,,,,
PF3D7_1330400.2,MAL13P1.163,PF3D7_1330400,,,,,
PF3D7_1449400,PF14_0470,,,,,,
PF3D7_1143400,PF11_0447,,,,,,
PF3D7_1205500,2277.t00056,MAL12P1.55,PFL0275w,,,,
PF3D7_1354000,PF13_0283,,,,,,
PF3D7_0816100,MAL8P1.81,,,,,,
PF3D7_1439100,PF14_0370,,,,,,
PF3D7_0626200,2270.t00149,MAL6P1.166,PFF1270c,,,,
PF3D7_0403400,MAL4P1.32,PFD0160w,,,,,
PF3D7_0416100,MAL4P1.151,PFD0780w,,,,,
PF3D7_1313700,MAL13P1.69,,,,,,
PF3D7_0712200,MAL7P1.47,,,,,,
PF3D7_0420700,MAL4P1.194,PFD0995c,,,,,
PF3D7_0615900,2270.t00047,MAL6P1.267,PFF0770c,,,,
PF3D7_0918800,PFI0920c,,,,,,
PF3D7_0212500,PF02_0117,PFB0560w,,,,,
PF3D7_1302800,PF13_0014,,,,,,
PF3D7_1142000,PF11_0432,,,,,,
PF3D7_1008200,PF10_0080,,,,,,
PF3D7_1347100,PF13_0251,,,,,,
PF3D7_1255000,2277.t00529,MAL12P1.526,PFL2655w,,,,
PF3D7_0204700,PF02_0044,PFB0210c,,,,,
PF3D7_0802700,MAL8P1.149,,,,,,
PF3D7_0221900,PF02_0204,PF02_0205,PF02_0206,PFB0973c,PFB0974c,PFB0975c,
PF3D7_1460800,PF14_0580,,,,,,
PF3D7_1252100,2277.t00499,MAL12P1.496,PFL2505c,,,,
PF3D7_0114500,MAL1P4.16d,PFA0700c,,,,,
PF3D7_1032500,PF10_0317,,,,,,
PF3D7_0506000,MAL5P1.60,PFE0295w,,,,,
PF3D7_1324500,MAL13P1.134,,,,,,
PF3D7_1418800,PF14_0183,PF14_0183:mRNA,PF14_0183a,,,,
PF3D7_0409000,MAL4P2.26,PFD0445c,,,,,
PF3D7_0929100,PFI1430w,,,,,,
PF3D7_1371700,MAL13P1.109,,,,,,
PF3D7_0603700,2270.t00278,MAL6P1.40,PFF0180w,,,,
PF3D7_1414700,PF14_0145,,,,,,
PF3D7_1016800,PF10_0163,,,,,,
PF3D7_1305700,PF13_0029,,,,,,
PF3D7_1010700,PF10_0104,,,,,,
PF3D7_1451500,PF14_0490,,,,,,
PF3D7_1355800,PF13_0296,,,,,,
PF3D7_1371000,MAL13_18SrRNA,MAL13_18SrRNA.1,,,,,
PF3D7_1441900,PF14_0398,,,,,,
PF3D7_0509900,MAL5P1.100,PFE0490w,,,,,
PF3D7_1112500,PF11_0526,,,,,,
PF3D7_1106000,PF11_0071,,,,,,
PF3D7_1319800,MAL13P1.106,,,,,,
PF3D7_1216900,2277.t00163,MAL12P1.163,PFL0815w,,,,
PF3D7_1216600,2277.t00161,MAL12P1.160,PFL0800c,,,,
PF3D7_0622200,2270.t00111,MAL6P1.206,PFF1070c,,,,
PF3D7_0710500,MAL7P1.33,,,,,,
PF3D7_0221400,PF02_0199,PFB0955w,,,,,
PF3D7_0214300,PF02_0134,PFB0650w,,,,,
PF3D7_0821600,PF08_0040,,,,,,
PF3D7_0712500,MAL7P1.52,,,,,,
PF3D7_0502400,MAL5P1.25,PFE0120c,,,,,
PF3D7_1427600,PF14_0255,,,,,,
PF3D7_1403900,PF14_0036,,,,,,
PF3D7_1357300,PF13_0306,,,,,,
PF3D7_0204600,PF02_0043,PFB0205c,,,,,
PF3D7_0914900,PFI0730w,,,,,,
PF3D7_1342000,PF13_0228,,,,,,
PF3D7_0309500,MAL3P3.14,PFC0395w,,,,,
PF3D7_1031700,PF10_0311,,,,,,
PF3D7_0216700.1,PF02_0157,PF3D7_0216700,PFB0765w,,,,
PF3D7_0833300,MAL7P1.214,,,,,,
PF3D7_1459100,PF14_0564,,,,,,
PF3D7_0732900,1842.m00016,PF07_0138,,,,,
PF3D7_0110600,MAL1P2.32,PFA0515w,,,,,
PF3D7_1003600,PF10_0039,,,,,,
PF3D7_1302700,MAL13P1.14,,,,,,
PF3D7_0711800,PF3D_07_RUF6_2,PF3D_07_RUF6_2.1,,,,,
PF3D7_1412800,PF14_0127,,,,,,
PF3D7_1421000,PF14_0775,,,,,,
PF3D7_1322400,MAL13P1.125,,,,,,
PF3D7_1442400,PF14_0402,,,,,,
PF3D7_1117100,PF11_0177,,,,,,
PF3D7_1216000,2277.t00155,MAL12P1.154,PFL0770w,,,,
PF3D7_1207100,2277.t00072,MAL12P1.71,PFL0355c,,,,
PF3D7_0316700,MAL3P6.7,PFC0730w,,,,,
PF3D7_1345000,MAL13P1.223,MAL13P1.224,,,,,
PF3D7_0518500,MAL5P1.185,PFE0925c,,,,,
PF3D7_1250100,2277.t00481,MAL12P1.479,PFL2405c,,,,
PF3D7_0702800,MAL7_tRNA_Tyr1,MAL7_tRNA_Tyr1:tRNA,,,,,
PF3D7_0416500,MAL4P1.155,PFD0800c,,,,,
PF3D7_0618200,2270.t00463,MAL6P1.245,PFF0880c,,,,
PF3D7_1242400,2277.t00408,MAL12P1.406,PFL2040w,,,,
PF3D7_1217200,2277.t00166,MAL12P1.166,PFL0830w,,,,
PF3D7_0306300,PFC0271c,,,,,,
PF3D7_0217200,PF02_0162,PFB0800c,,,,,
PF3D7_0800500,PF08_0138,,,,,,
PF3D7_0812700,PF08_0084,,,,,,
PF3D7_1330400.1,MAL13P1.163,PF3D7_1330400,,,,,
PF3D7_1451300,1396.t00293,PF14_0488,,,,,
PF3D7_0810500,MAL8P1.108,,,,,,
PF3D7_1227700,2277.t00268,MAL12P1.268,PFL1340c,,,,
PF3D7_0702400,PF07_0007,,,,,,
PF3D7_0624700,2270.t00133,MAL6P1.182,PFF1190c,,,,
PF3D7_1444400,PF14_0422,,,,,,
PF3D7_0826400,MAL8P1.22,,,,,,
PF3D7_0502900,MAL5P1.29,PFE0140c,,,,,
PF3D7_1232400,2277.t00312,MAL12P1.311b,PFL1560c,,,,
PF3D7_0905000,PFI0245c,,,,,,
PF3D7_0628400,MAL6P1.144,PFF1377w,,,,,
PF3D7_1413300,PF14_0132a,,,,,,
PF3D7_0711000,PF07_0047,,,,,,
PF3D7_1359200,MAL13P1.290,MAL13P1.291,,,,,
PF3D7_1303900,MAL13P1.20,,,,,,
PF3D7_0506100,MAL5P1.61,PFE0300c,,,,,
PF3D7_1248700,2277.t00467,MAL12P1.466,PFL2335w,,,,
PF3D7_0613600,2270.t00026,MAL6P1.289,PFF0660w,,,,
PF3D7_1218600,2277.t00180,MAL12P1.180,PFL0900c,,,,
PF3D7_0929500,PFI1450c,,,,,,
PF3D7_1132200,PF11_0331,,,,,,
PF3D7_0309900,MAL3P3.16,PFC0415c,,,,,
PF3D7_0720400,PF07_0085,,,,,,
PF3D7_1420100,PF14_0195,,,,,,
PF3D7_1020300,PF10_0196,,,,,,
PF3D7_0423700,MAL4P1.219,PFD1120c,,,,,
PF3D7_1411600,PF14_0114,,,,,,
PF3D7_0501500,MAL5P1.16,PFE0075c,,,,,
PF3D7_1311800,MAL13P1.56,,,,,,
PF3D7_0720500,MAL7P1.106,,,,,,
PF3D7_1458300,PF14_0556,,,,,,
PF3D7_0113000,MAL1P3.06,PFA0620c,,,,,
PF3D7_1036600.1,PF10_0358,PF3D7_1036600,,,,,
PFC10_API0043,PFC10_API0043,Rpl4,,,,,
PF3D7_0604100,2270.t00272,MAL6P1.44,PFF0200c,,,,
PF3D7_1434400,PF14_0325,,,,,,
PF3D7_0924500,PFI1205c,,,,,,
PF3D7_1132900,PF11_0339,,,,,,
PF3D7_1109300,PF11_0541,PF11_0541.1,,,,,
PF3D7_0424100,MAL4P1.224,PFD1145c,,,,,
PF3D7_1214800,2277.t00144,MAL12P1.143,PFL0715w,,,,
PF3D7_0305400,PFC0241w,,,,,,
PF3D7_1478400,PF14_0756,,,,,,
PF3D7_1408600,PF14_0083,,,,,,
PF3D7_1310400,PF13_0056,,,,,,
PF3D7_0528900,MAL5P1.286,PFE1440c,,,,,
PF3D7_1352400,MAL13P1.266,,,,,,
PF3D7_0213900,PF02_0130,PFB0630c,,,,,
PF3D7_1002400.2,PF10_0028,PF3D7_1002400,,,,,
PF3D7_0712400,PF07_0050,,,,,,
PF3D7_0110300,PFA0504c,PFA0504c.1,,,,,
PF3D7_0813300,MAL8P1.95,,,,,,
PF3D7_0729900,MAL7P1.162,,,,,,
PF3D7_1230900,2277.t00298,MAL12P1.298,PFL1490w,,,,
PF3D7_1428800.2,PF14_0267,PF3D7_1428800,,,,,
PF3D7_1459400,PF14_0567,,,,,,
PF3D7_0707500,MAL7P1.22,,,,,,
PF3D7_1403500,PF14_0810,,,,,,
PF3D7_1249500,2277.t00475,MAL12P1.473,PFL2375c,,,,
PF3D7_0213200,PF02_0124,PFB0600c,,,,,
PF3D7_1019800,PF10_0191,PF10_0192,,,,,
PF3D7_0514700,MAL5P1.147,PFE0735w,,,,,
PF3D7_1035900,PF10_0351,,,,,,
PF3D7_1341700,MAL13P1.211,,,,,,
PF3D7_1021500,PF10_0209,,,,,,
PF3D7_0622400,2270.t00113,MAL6P1.204,PFF1080w,,,,
PF3D7_1028800,PF10_0282,,,,,,
PF3D7_0114600,MAL1P4.16e,PFA0705c,,,,,
PF3D7_1361900,PF13_0328,,,,,,
PF3D7_1300600,PF13_0006,,,,,,
PF3D7_1141400,PF11_0425,,,,,,
PF3D7_0322200,PFC0990c,,,,,,
PF3D7_1357000,PF13_0304,,,,,,
PF3D7_0719800,PF07_0081,,,,,,
PF3D7_1408500,PF14_0082,,,,,,
PF3D7_0417700,MAL4P1.167,PFD0860w,,,,,
PF3D7_0507800,MAL5P1.79,PFE0385w,,,,,
PF3D7_1426500,PF14_0244,,,,,,
PF3D7_1341300,MAL13P1.209,,,,,,
PF3D7_0500600,MAL5P1.7,PFE0030c,,,,,
PF3D7_1015700.2,PF10_0153a,PF3D7_1015700,,,,,
PF3D7_0706700,MAL7P1.206,PF00_0002,,,,,
PF3D7_1030900,PF10_0302,,,,,,
PF3D7_0702700,MAL7_tRNA_Ala1,MAL7_tRNA_Ala1:tRNA,,,,,
PF3D7_0815300,PF08_0068,,,,,,
PF3D7_0218400,PF02_0174,PFB0860c,,,,,
PF3D7_1331500,PF13_0169,,,,,,
PF3D7_1419800.2,PF14_0192,PF3D7_1419800,,,,,
PF3D7_1433200,PF14_0313,,,,,,
PF3D7_1417500,PF14_0174,,,,,,
PF3D7_0729800,MAL7P1.161,,,,,,
PF3D7_1355900,PF13_0297,,,,,,
PF3D7_0627800,2270.t00165,MAL6P1.150,PFF1350c,,,,
PF3D7_1253600,2277.t00514,MAL12P1.511,PFL2580w,,,,
PF3D7_0301600,MAL3P8.14,PFC0080c,,,,,
PF3D7_0106800,MAL1P1.59,PFA0335w,,,,,
PF3D7_1222900,2277.t00220,MAL12P1.220,PFL1100w,,,,
PF3D7_0205200,PF02_0048,PFB0230c,,,,,
PF3D7_0826600,MAL8P1.21,,,,,,
PF3D7_1413600,PF14_0134,,,,,,
PF3D7_1324900,PF13_0141,,,,,,
PF3D7_0324400,MAL3P7.50,PFC1095w,,,,,
PF3D7_1214400,2277.t00140,MAL12P1.139,PFL0695c,,,,
PF3D7_1348700,MAL13P1.245,,,,,,
PF3D7_1149700,PF11_0514,,,,,,
PF3D7_0825400,MAL8P1.25a,,,,,,
PF3D7_1410800,PF14_0106,,,,,,
PF3D7_1244700,2277.t00429,MAL12P1.427,PFL2145w,,,,
PF3D7_1456500,PF14_0538,,,,,,
PF3D7_1118600,PF11_0192,,,,,,
PF3D7_0219400.1,PF02_0181,PF3D7_0219400,PFB0888w,,,,
PFC10_API0035,PFC10_API0035,Rps8,,,,,
PF3D7_1201400,2277.t00014,MAL12P1.14,PFL0070c,,,,
PF3D7_1472700,PF14_0695,,,,,,
PF3D7_0109500,MAL1P2.22,PFA0465c,,,,,
PF3D7_0607700,2270.t00236,MAL6P1.80,PFF0380w,,,,
PF3D7_0402000,MAL4P1.18,PFD0090c,,,,,
PF3D7_0824600,MAL8P1.31,,,,,,
PF3D7_0609000,2270.t00223,MAL6P1.93,PFF0445w,,,,
PF3D7_1334900,MAL13P1.175,PF13_0195,,,,,
PF3D7_0725100,MAL7P1.138,,,,,,
PF3D7_1476700,PF14_0737,,,,,,
PF3D7_1148000,PF11_0488,,,,,,
PF3D7_0516400,MAL5P1.164,PFE0820c,,,,,
PF3D7_0406900,MAL4P2.05,PFD0340c,,,,,
PF3D7_1432300,PF14_0304,,,,,,
PF3D7_1360500,MAL13P1.301,PF13_0320,,,,,
PF3D7_1224100,2277.t00232,MAL12P1.232,PFL1160c,,,,
PF3D7_1446500,PF14_0442,,,,,,
PF3D7_0926500,PFI1300c,,,,,,
PFC10_API0031,PFC10_API0031,Rpl36,,,,,
PF3D7_1143000,PF11_0441a,,,,,,
PF3D7_0818300,MAL8P1.68,,,,,,
PF3D7_0532300,MAL5P1.314,PFE1600w,,,,,
PF3D7_1217500,2277.t00169,MAL12P1.169,PFL0845w,,,,
PF3D7_0930100,PFI1468c,PFI1470c,,,,,
PF3D7_1027400,PF10_0269,,,,,,
PF3D7_1473700,PF14_0706,,,,,,
PF3D7_1317300,PF13_0098,,,,,,
PF3D7_0729100,PF07_0120,,,,,,
PF3D7_1146500,PF11_0476,,,,,,
PF3D7_0312300,MAL3P4.9,PFC0520w,,,,,
PF3D7_0516800,MAL5P1.168,PFE0840c,,,,,
PF3D7_1231500,2277.t00304,MAL12P1.304,PFL1520w,,,,
PF3D7_1308000,MAL13P1.38,,,,,,
PF3D7_0107400,MAL1P2.02,PFA0370w,,,,,
PF3D7_0818500,PF08_0056,,,,,,
PF3D7_0621900,2270.t00109,MAL6P1.209,PFF1055c,,,,
PF3D7_1429600,PF14_0275,,,,,,
PF3D7_1131200,PF11_0322,,,,,,
PF3D7_1128200,PF11_0293,,,,,,
PF3D7_0602400,2270.t00291,MAL6P1.27,PFF0115c,,,,
PF3D7_0603500,2270.t00280,MAL6P1.38,PFF0170w,,,,
PF3D7_0805200,PF08_0119,,,,,,
PF3D7_0519100,MAL5P1.192,PFE0960w,,,,,
PF3D7_0603300,2270.t00282,MAL6P1.36,PFF0160c,,,,
