,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
PLDAGAT18111Z18111Z1819Z4,,,not in model,not in model,not in model,,,,,,,,,
NTRIRx,,,not in model,not in model,not in model,,,,,,,,,
LCYEc,,,not in model,not in model,not in model,,,,,,,,,
GLYK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SK_gly_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_leuleu_e,,,nonlethal,not in model,not in model,,,,,,,,,
SK_cys__L_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_amet_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LDH2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACPPAT180,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FEENTERabcppc,,,not in model,not in model,not in model,,,,,,,,,
EX_2agpg160_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLUt2m,,,not in model,not in model,not in model,,,,,,,,,
MTHFR3_1,,,nonlethal,not in model,not in model,,,,,,,,,
MM3,,,not in model,not in model,not in model,,,,,,,,,
ACSERL,,,not in model,not in model,not in model,,,,,,,,,
ATPPRT,,,not in model,not in model,not in model,,,,,,,,,
DXPRIi_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
CACOAL,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ADSHm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SQLC,,,not in model,not in model,not in model,,,,,,,,,
DCMPDA,,,not in model,not in model,not in model,,,,,,,,,
CYSTL,,,not in model,not in model,not in model,,,,,,,,,
EX_pe161_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MCLORi,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ILEtec,,,nonlethal,not in model,not in model,,,,,,,,,
PNTK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EAR40x_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
PINOS,,,not in model,nonlethal,nonlethal,,,,,,,,,
ACALDCD,,,not in model,not in model,not in model,,,,,,,,,
EX_murein5px3p_e,,,not in model,not in model,not in model,,,,,,,,,
ENO,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PREPTHS2,,,not in model,not in model,not in model,,,,,,,,,
PTRCTA,,,nonlethal,not in model,not in model,,,,,,,,,
SACCD1,,,not in model,not in model,not in model,,,,,,,,,
LALDO2x_pf,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_crm_e,,,not in model,not in model,not in model,,,,,,,,,
EAR60y,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ARBt2r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_occoa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OACOAS,,,not in model,not in model,not in model,,,,,,,,,
HACD5,,,not in model,not in model,nonlethal,,,,,,,,,
RNTR2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CYSATc,,,not in model,not in model,not in model,,,,,,,,,
AP4AH1,,,not in model,nonlethal,nonlethal,,,,,,,,,
3OAR100_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_man_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
PEDS1819Z1829Z12Z,,,not in model,nonlethal,not in model,,,,,,,,,
EX_lystyrile_e,,,not in model,not in model,not in model,,,,,,,,,
MDH4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACCOAL,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EAR40y,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TRPt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_g3ps_e,,,not in model,nonlethal,not in model,,,,,,,,,
EX_feoxam_e,,,not in model,not in model,not in model,,,,,,,,,
EX_14glucan_e,,,not in model,not in model,not in model,,,,,,,,,
FPGS4_1,,,not in model,not in model,not in model,,,,,,,,,
ADEt2,,,not in model,not in model,not in model,,,,,,,,,
PHEt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
SUCBZT1,,,not in model,not in model,not in model,,,,,,,,,
EX_trpthrile_e,,,not in model,not in model,not in model,,,,,,,,,
ATPS4m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AACPS5,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PCW3DS_MYRS_ALNA_sn2_c,,,not in model,nonlethal,not in model,,,,,,,,,
EX_gln__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
D_LACt2,,,not in model,not in model,not in model,,,,,,,,,
2AGPGAT140,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CTPtm,,,nonlethal,nonlethal,not in model,,,,,,,,,
acylpg_prod2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_2agpg120_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT1819Z1819Z1819Z1,,,not in model,not in model,not in model,,,,,,,,,
ATGH,,,not in model,not in model,not in model,,,,,,,,,
GLYOX_2,,,nonlethal,nonlethal,not in model,,,,,,,,,
AMALT3,,,not in model,not in model,not in model,,,,,,,,,
GAT1_SC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2agpg160t,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CHOPT_HDE_DHA_c,,,not in model,nonlethal,not in model,,,,,,,,,
MMM,,,not in model,not in model,not in model,,,,,,,,,
DAGAH_STC_EPA_c,,,nonlethal,not in model,not in model,,,,,,,,,
r0431_1,,,not in model,not in model,not in model,,,,,,,,,
TPI_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
GLCP2,,,not in model,not in model,not in model,,,,,,,,,
DAGK18111Z1819Z,,,not in model,not in model,not in model,,,,,,,,,
lipid6,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2HCO3_NAt,,,not in model,not in model,not in model,,,,,,,,,
3HAD180_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
RNTR3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLCP,,,not in model,not in model,not in model,,,,,,,,,
SSALx,,,nonlethal,not in model,not in model,,,,,,,,,
CYTMQOR3ppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLYCK2,,,not in model,not in model,not in model,,,,,,,,,
PHCDm,,,not in model,not in model,not in model,,,,,,,,,
RPE_pf,,,not in model,nonlethal,nonlethal,,,,,,,,,
ATPH1e,,,not in model,not in model,not in model,,,,,,,,,
ACOADAGAT18111Z18111Z1845Z9Z12Z15Z,,,not in model,nonlethal,not in model,,,,,,,,,
PHETHRLYSr,,,not in model,not in model,not in model,,,,,,,,,
EX_yvite_e,,,nonlethal,not in model,not in model,,,,,,,,,
EX_octa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SK_trnapro_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ETHAPT_HDE_ALNA_c,,,not in model,not in model,not in model,,,,,,,,,
EX_murein3px3p_e,,,not in model,not in model,not in model,,,,,,,,,
GLCATr,,,not in model,not in model,not in model,,,,,,,,,
GTPCI_2,,,not in model,nonlethal,nonlethal,,,,,,,,,
FASC141ACP,,,nonlethal,not in model,not in model,,,,,,,,,
ACACT3m,,,not in model,not in model,not in model,,,,,,,,,
UAG4Ei,,,nonlethal,not in model,not in model,,,,,,,,,
ETHAPT_STC_HDE_c,,,not in model,not in model,not in model,,,,,,,,,
FA182ACPH,,,not in model,not in model,not in model,,,,,,,,,
IPPS,,,not in model,not in model,not in model,,,,,,,,,
DGTSDS1601845Z9Z12Z15Z,,,not in model,not in model,not in model,,,,,,,,,
ICYSDS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
42A12BOOX,,,not in model,not in model,not in model,,,,,,,,,
EAR120x,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PPDK,,,nonlethal,not in model,not in model,,,,,,,,,
ORNTA_1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FBP,,,not in model,not in model,not in model,,,,,,,,,
FACOAE100,,,nonlethal,not in model,not in model,,,,,,,,,
LYSLYSLYSr,,,nonlethal,not in model,not in model,,,,,,,,,
GLS2,,,nonlethal,not in model,not in model,,,,,,,,,
GAPDHm,,,not in model,not in model,not in model,,,,,,,,,
EPISTESTH_SC,,,nonlethal,nonlethal,not in model,,,,,,,,,
C180SN,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLIPA2G140,,,not in model,nonlethal,nonlethal,,,,,,,,,
LYSTRSm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HEX7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLPSA21819Z1829Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NTPP2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FA160ACPHi,,,not in model,not in model,not in model,,,,,,,,,
ABUTDm,,,not in model,not in model,not in model,,,,,,,,,
PCFPTm,,,not in model,not in model,not in model,,,,,,,,,
acoa_prod13,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_C06314_e,,,not in model,not in model,not in model,,,,,,,,,
ACRNtm,,,not in model,not in model,not in model,,,,,,,,,
EX_oaa_e,,,not in model,not in model,not in model,,,,,,,,,
AACPS7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AACPS5_1c,,,nonlethal,not in model,not in model,,,,,,,,,
PLA2PC_HDE_ALNA_c,,,not in model,not in model,not in model,,,,,,,,,
pe_prod12,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PYDXOR,,,nonlethal,not in model,not in model,,,,,,,,,
PLDAGAT_HDE_HDE_LNA_PE_13_c,,,not in model,nonlethal,not in model,,,,,,,,,
FBAmc,,,not in model,not in model,not in model,,,,,,,,,
SO4ti,,,not in model,not in model,not in model,,,,,,,,,
FAS182ACPm,,,not in model,not in model,not in model,,,,,,,,,
NADK,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FAS80_L,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DES_6,,,not in model,not in model,not in model,,,,,,,,,
SK_trp__L_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_fru_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
INSTt4,,,not in model,not in model,not in model,,,,,,,,,
ARABR,,,not in model,not in model,not in model,,,,,,,,,
DRBK,,,not in model,not in model,not in model,,,,,,,,,
r2136,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ARSNAt1,,,not in model,not in model,not in model,,,,,,,,,
EX_argarg_e,,,nonlethal,not in model,not in model,,,,,,,,,
LIPOti_1,,,not in model,not in model,not in model,,,,,,,,,
GLUt7m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
OCT,,,nonlethal,not in model,not in model,,,,,,,,,
GMAND,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DOLPMT4,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_4h3npacald_e,,,not in model,not in model,not in model,,,,,,,,,
EX_2agpe141_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HMT,,,not in model,nonlethal,nonlethal,,,,,,,,,
NADH2_u6cm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HACD3i,,,not in model,not in model,nonlethal,,,,,,,,,
MOD_3mopc,,,not in model,not in model,not in model,,,,,,,,,
4HGLSDm,,,not in model,not in model,not in model,,,,,,,,,
PLPSA21801829Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MDHi2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_tag_enhs,,,not in model,not in model,not in model,,,,,,,,,
EX_lyslyslys_e,,,nonlethal,not in model,not in model,,,,,,,,,
ASP1DC,,,not in model,not in model,not in model,,,,,,,,,
URDGLYCD,,,not in model,not in model,not in model,,,,,,,,,
FAS180_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
FORA,,,not in model,not in model,not in model,,,,,,,,,
HMR_4422,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_eths_e,,,not in model,not in model,not in model,,,,,,,,,
MTAM_nh4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPEAT_HDE_ALNA_sn2_c,,,not in model,not in model,not in model,,,,,,,,,
PROPROPROr,,,nonlethal,not in model,not in model,,,,,,,,,
r0483,,,not in model,not in model,not in model,,,,,,,,,
3OACOAR,,,not in model,not in model,not in model,,,,,,,,,
AMMQLT8,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PPA_1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
METMT,,,not in model,nonlethal,nonlethal,,,,,,,,,
34DHOXPEGOX,,,not in model,not in model,not in model,,,,,,,,,
PCt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLUNm,,,not in model,not in model,not in model,,,,,,,,,
FAS181ACPmc,,,not in model,not in model,not in model,,,,,,,,,
acoa_prod11,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
THRGLNexR,,,not in model,nonlethal,nonlethal,,,,,,,,,
PTOR,,,not in model,not in model,not in model,,,,,,,,,
XYLOS3,,,not in model,not in model,not in model,,,,,,,,,
ORNt2r,,,not in model,not in model,not in model,,,,,,,,,
PGSA160,,,not in model,nonlethal,nonlethal,,,,,,,,,
ADPRDP,,,not in model,not in model,not in model,,,,,,,,,
FAS120,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
dgl_prod2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HMGCOAS,,,not in model,not in model,not in model,,,,,,,,,
ADPRIBt,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL2G161,,,not in model,nonlethal,nonlethal,,,,,,,,,
AOXSr2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLUDy,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
IPDPS_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
SLDxi2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
URIt2,,,not in model,not in model,not in model,,,,,,,,,
PELINETHnhs,,,not in model,not in model,not in model,,,,,,,,,
CBPS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACTD,,,not in model,not in model,not in model,,,,,,,,,
DGDGGH1819Z160c,,,not in model,not in model,not in model,,,,,,,,,
56DH5FLURAAMH,,,not in model,not in model,not in model,,,,,,,,,
KAS_HP2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
14GLUCANabcppc,,,not in model,not in model,not in model,,,,,,,,,
AMMQT8,,,not in model,not in model,not in model,,,,,,,,,
GTHOXti,,,nonlethal,not in model,not in model,,,,,,,,,
DRTPPD,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GGCHLDBRc,,,not in model,not in model,not in model,,,,,,,,,
MANpts,,,not in model,not in model,not in model,,,,,,,,,
ME1m,,,not in model,not in model,not in model,,,,,,,,,
METHFtxc,,,not in model,nonlethal,nonlethal,,,,,,,,,
OMCDCm,,,not in model,not in model,not in model,,,,,,,,,
3MBZDH,,,not in model,not in model,not in model,,,,,,,,,
ASNTYRTHRt,,,not in model,not in model,not in model,,,,,,,,,
EX_coa_e,,,nonlethal,not in model,not in model,,,,,,,,,
PLPSA21819Z1819Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPLIPAL2A140,,,not in model,nonlethal,nonlethal,,,,,,,,,
araphe2,,,nonlethal,not in model,not in model,,,,,,,,,
3M2OPLOXRD,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
34HPPOR,,,not in model,not in model,not in model,,,,,,,,,
MEGLYXYLAMH,,,not in model,not in model,not in model,,,,,,,,,
TSULtm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PYK2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PPASMCT1,,,not in model,not in model,not in model,,,,,,,,,
ALDD9,,,not in model,not in model,not in model,,,,,,,,,
EX_2agpe180_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
RNTR1c,,,not in model,not in model,not in model,,,,,,,,,
ALCD22xi,,,not in model,not in model,not in model,,,,,,,,,
FAEL183_cho,,,not in model,nonlethal,not in model,,,,,,,,,
ETHAPT_LNA_HDE_c,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT_LNA_EPA_LNA_PE_12_c,,,not in model,not in model,not in model,,,,,,,,,
BWCOS,,,not in model,not in model,not in model,,,,,,,,,
G3PAT120_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
AGPAT141,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
1AGPEAT18111Z1819Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SK_trnagln_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLIPA2G160,,,not in model,nonlethal,nonlethal,,,,,,,,,
AGTim,,,not in model,not in model,not in model,,,,,,,,,
KAS7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ZN2t4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CLPNS141ppc,,,nonlethal,not in model,not in model,,,,,,,,,
AMITP,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
acoa_prod16,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
METLEUex,,,not in model,nonlethal,nonlethal,,,,,,,,,
LPCAT_HDE_HDE_sn2_c,,,not in model,nonlethal,not in model,,,,,,,,,
SUCLmc,,,not in model,not in model,not in model,,,,,,,,,
AMETt,,,nonlethal,not in model,not in model,,,,,,,,,
FACOAL60t2pp_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
AGPOPm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CHPHYS,,,not in model,not in model,not in model,,,,,,,,,
ALAGLYexR,,,not in model,nonlethal,nonlethal,,,,,,,,,
G12MT2c,,,not in model,not in model,not in model,,,,,,,,,
PTHPS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2HH24DDH1,,,not in model,not in model,not in model,,,,,,,,,
ACACT1r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FldAct,,,nonlethal,not in model,not in model,,,,,,,,,
GST12_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
DGTSDS18111Z1845Z9Z12Z15Z,,,not in model,not in model,not in model,,,,,,,,,
VALt2m,,,not in model,not in model,not in model,,,,,,,,,
SPHMYLNt,,,not in model,not in model,not in model,,,,,,,,,
PMDPHT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_ocdca_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HACD7i,,,not in model,not in model,nonlethal,,,,,,,,,
GGPS,,,not in model,not in model,not in model,,,,,,,,,
ASPO2,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_12dgr161_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
r1934,,,nonlethal,not in model,not in model,,,,,,,,,
ps_prod4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AMPt_m,,,not in model,not in model,not in model,,,,,,,,,
EX_cobalt2_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
THIORDXm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_ddcacoa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PIN3K,,,not in model,nonlethal,nonlethal,,,,,,,,,
COA1819ZD9DS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
UDPDOLPT,,,nonlethal,not in model,not in model,,,,,,,,,
VCOAD,,,not in model,not in model,not in model,,,,,,,,,
SERASr,,,not in model,nonlethal,not in model,,,,,,,,,
LEUtm,,,not in model,not in model,not in model,,,,,,,,,
ARGSL,,,not in model,not in model,not in model,,,,,,,,,
ERGSTOLR_c,,,not in model,not in model,not in model,,,,,,,,,
EX_3dhdchol_e,,,not in model,not in model,not in model,,,,,,,,,
PYDXPP,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_ptrc_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HMR_0890nhs,,,nonlethal,not in model,not in model,,,,,,,,,
4CMCOAS,,,not in model,not in model,not in model,,,,,,,,,
SBTD_L,,,not in model,not in model,not in model,,,,,,,,,
EX_met__D_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LCADm,,,not in model,not in model,not in model,,,,,,,,,
FPPShc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
Htmt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MTRI,,,nonlethal,not in model,nonlethal,,,,,,,,,
NDP4,,,not in model,nonlethal,nonlethal,,,,,,,,,
ARTFR52_cho,,,not in model,not in model,not in model,,,,,,,,,
LYSTYRILEt,,,not in model,not in model,not in model,,,,,,,,,
SUCDpp_sync,,,not in model,not in model,not in model,,,,,,,,,
ISTNTabc,,,not in model,not in model,not in model,,,,,,,,,
2DGLCNRy,,,not in model,not in model,not in model,,,,,,,,,
IDL_HSDEGnhs,,,not in model,not in model,not in model,,,,,,,,,
HMR_1637,,,not in model,not in model,not in model,,,,,,,,,
NORc,,,not in model,not in model,not in model,,,,,,,,,
EX_4hba_e,,,not in model,not in model,not in model,,,,,,,,,
SPRMS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OAR100,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NTP4,,,not in model,nonlethal,not in model,,,,,,,,,
FASC120ACP,,,nonlethal,not in model,not in model,,,,,,,,,
ATPS1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FUMm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NAt,,,not in model,not in model,not in model,,,,,,,,,
PIt7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACACT2c,,,not in model,not in model,not in model,,,,,,,,,
DB4PS,,,not in model,not in model,nonlethal,,,,,,,,,
FACOAE1829Z12Z,,,not in model,not in model,not in model,,,,,,,,,
FEROc,,,not in model,not in model,not in model,,,,,,,,,
DPPS,,,not in model,not in model,nonlethal,,,,,,,,,
DXPRIi,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FAS240_L,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLYCK,,,not in model,not in model,not in model,,,,,,,,,
PGP1819Z160t,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOAD10m,,,not in model,not in model,not in model,,,,,,,,,
PHCYT_BS,,,not in model,not in model,nonlethal,,,,,,,,,
AACPS9,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PDIMAS,,,not in model,not in model,not in model,,,,,,,,,
FRTT,,,not in model,nonlethal,nonlethal,,,,,,,,,
MPOMT,,,not in model,not in model,not in model,,,,,,,,,
PANTS,,,not in model,not in model,not in model,,,,,,,,,
3DHDCAS,,,not in model,not in model,not in model,,,,,,,,,
GLNtm_1,,,not in model,not in model,not in model,,,,,,,,,
THRTHRARGr,,,nonlethal,not in model,not in model,,,,,,,,,
PROt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
ETHAPT_PALM_DHA_c,,,not in model,nonlethal,not in model,,,,,,,,,
TRDR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HG2abcppc,,,not in model,not in model,not in model,,,,,,,,,
METAT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MG2Bc,,,not in model,not in model,not in model,,,,,,,,,
ALDD3y,,,not in model,not in model,not in model,,,,,,,,,
AACPS6_1c,,,nonlethal,not in model,not in model,,,,,,,,,
TARTRDH,,,not in model,not in model,not in model,,,,,,,,,
G3PD1irm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT1819Z18111Z18111Z3,,,not in model,not in model,not in model,,,,,,,,,
PLIPA2A120,,,not in model,nonlethal,nonlethal,,,,,,,,,
DHMPTR,,,not in model,not in model,not in model,,,,,,,,,
DAGK1819Z1819Z,,,not in model,not in model,not in model,,,,,,,,,
G3PIabcppc,,,not in model,nonlethal,not in model,,,,,,,,,
TAGAH1801819Z1819Z,,,not in model,nonlethal,not in model,,,,,,,,,
ORNTArm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CAS,,,not in model,not in model,not in model,,,,,,,,,
PROAKGOX1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MYCTR2,,,not in model,not in model,not in model,,,,,,,,,
ARGARGr,,,nonlethal,not in model,not in model,,,,,,,,,
CYOO2ppc,,,not in model,not in model,not in model,,,,,,,,,
FBAhc,,,not in model,not in model,not in model,,,,,,,,,
CMSc,,,not in model,nonlethal,not in model,,,,,,,,,
LALDO2x,,,not in model,not in model,not in model,,,,,,,,,
DHCRD2,,,not in model,nonlethal,not in model,,,,,,,,,
ILEt_m,,,not in model,not in model,not in model,,,,,,,,,
CPPPGO_1c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
RBPC,,,nonlethal,not in model,not in model,,,,,,,,,
COabc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PGSA181,,,not in model,nonlethal,nonlethal,,,,,,,,,
FASm1601,,,not in model,not in model,not in model,,,,,,,,,
FE3DCITabcppc,,,not in model,not in model,not in model,,,,,,,,,
EX_enlipidA_LptA_e,,,nonlethal,not in model,nonlethal,,,,,,,,,
CDPPH,,,nonlethal,not in model,nonlethal,,,,,,,,,
ps_prod7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PA141tap,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLNt,,,nonlethal,not in model,not in model,,,,,,,,,
3OAS141_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
AMPPT1,,,not in model,nonlethal,nonlethal,,,,,,,,,
HMR_4700,,,nonlethal,not in model,not in model,,,,,,,,,
DGTSDS1601829Z12Z,,,not in model,not in model,not in model,,,,,,,,,
LEUTA,,,nonlethal,nonlethal,not in model,,,,,,,,,
PMANM,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SPRMt2i,,,not in model,not in model,not in model,,,,,,,,,
2HP6MPMOm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MGDGW6DS1829Z12Z1627Z10Z1c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FLDR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
acoa_prod8,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CPPPGO2,,,not in model,not in model,not in model,,,,,,,,,
PLIPA2G181,,,not in model,nonlethal,nonlethal,,,,,,,,,
PS181abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPLIPAL2E160,,,not in model,nonlethal,nonlethal,,,,,,,,,
AGPAT181_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
FRDm,,,not in model,not in model,not in model,,,,,,,,,
KAS6,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HBCHLR,,,not in model,not in model,not in model,,,,,,,,,
SHCHCS2,,,not in model,not in model,not in model,,,,,,,,,
PE141abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
G2PP,,,not in model,not in model,not in model,,,,,,,,,
AF1PTc,,,not in model,not in model,not in model,,,,,,,,,
RNDR3b,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
RNTR1c2,,,not in model,not in model,not in model,,,,,,,,,
HPPKm,,,not in model,not in model,not in model,,,,,,,,,
ACACT4m,,,not in model,not in model,not in model,,,,,,,,,
PLPSD1819Z1819Z,,,not in model,not in model,not in model,,,,,,,,,
HPROa,,,not in model,not in model,nonlethal,,,,,,,,,
DASYN183_6_9_12,,,nonlethal,not in model,nonlethal,,,,,,,,,
FA1819ZACPHc,,,not in model,not in model,not in model,,,,,,,,,
MTHFD,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_hco3_e,,,not in model,not in model,not in model,,,,,,,,,
NODOy,,,not in model,not in model,not in model,,,,,,,,,
FCLTm,,,not in model,not in model,not in model,,,,,,,,,
