,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
NADKm,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
THZPSN3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
NOX,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_cellb_e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
EX_4hbald_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
EX_hghhlipan_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
MTAP,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
L_LACDm,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
KAT1,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
DGTSDS18111Z1845Z9Z12Z15Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
HMR_0986,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,not in model,,
r0280,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
SUCDpp_sync,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
EX_LptA_e,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,nonlethal,,,,nonlethal,,
EX_leuleu_e,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
FDH,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ATDAMm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
DASYN161,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
FRDO,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
SAM24MT,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
FUM,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
DHDPS,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
APPThc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
DPMVD,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
3HPAOX,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ALASm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
NADS1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
CYSTSERex,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
CDAPPA120,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
DASYN141,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
LEUt2r,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
HISTP,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
LEUTRSm,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,not in model,,
GLUCANabc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
O2St,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
UTCY,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
GTHRDH_syn,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,nonlethal,,
EX_LalaDgluMdap_e,not in model,not in model,not in model,not in model,nonlethal,,,not in model,,,,not in model,,
GTHOm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ACOADAGAT16018111Z1845Z9Z12Z15Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,,,nonlethal,,
NDH1_1pc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
PLDPC_OLE_PALM_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PMPK,not in model,not in model,nonlethal,not in model,nonlethal,,,nonlethal,,,,nonlethal,,
NDP3ex,not in model,not in model,not in model,not in model,nonlethal,,,not in model,,,,nonlethal,,
EX_pg141_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
DGTSDS1601829Z12Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
SO4NA1tm,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ARGTRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
NDPK8,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
EX_xolest2_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
CHLDA2tuc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
MEPCT,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,not in model,,,,nonlethal,,
EX_pg160_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
PS_asn__L_c,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
ACONTb,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
LPCAT_OLE_EPA_sn2_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
METSOXR1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
EX_pc_SC_e,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
MCOATA_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
GLTS_m,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
AHCYStm,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
EX_tartr__L_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
HXCOAm,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
COAt,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
CDPMEK_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
ALAALACNc,not in model,nonlethal,not in model,not in model,not in model,,,not in model,,,,not in model,,
C190cSN,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
LALDO2x_pf,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
FASC141ACP,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,,,nonlethal,,
CYSATmc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
FAO161p_oddc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ATPS10_3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
2HH24DDH,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
EX_fe3hox_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
FAS80__L_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
FA181ACPH,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
FAS160COA,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
CLPNS181,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ACOAR7m,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ALCD23xim,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PLPSA218111Z1835Z9Z12Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
TAGAH18111Z1819Z1845Z9Z12Z15Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
PDE5,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
HPROym,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
GNNUC,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
DESAT18_2,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
ACRNtm,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
PTRCTA,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,,,nonlethal,,
PS160abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
MDHy,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
GLYCTO1,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PLDAGAT18111Z1819Z1601,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ALATA_L,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
PROAKGOX1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
PEDS1819Z1845Z9Z12Z15Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
FEENTERabcppc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
MTI,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
r2118,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
NOS1,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,not in model,,
3OAR120_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
TPTPt_m,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ASNTRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
GAT2_SC,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
MTGHc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
GLUTRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
ASPTA,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
DCTUP,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
PDHa,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
EX_propropro_e,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
GMT1,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ACACT5r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
PE160abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
EX_ttdca_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
PGD3TDS1819Z1613Ec,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
PDHbr,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
MDFDH,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
PLDAGAT16018111Z1819Z1,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
DMQMTm,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
EX_g3pi_e,nonlethal,nonlethal,not in model,nonlethal,not in model,,,nonlethal,,,,nonlethal,,
PTOLDOX,nonlethal,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
DHRT_ibcoa,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
GLXO3r,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
FRUpts2,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
FAO141p_evenc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_meglyxyl_e,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
DHAD1m,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
CEL6abc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
PLPSA21819Z1829Z12Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
MMM2,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
PPPGO2_1,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
OCTDPS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
RNDR1b,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
PRO1x,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
SBPP1,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,not in model,,
ADSS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
NADPPPSm,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
HMGCOAtm,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
CYSTBLc,not in model,not in model,nonlethal,not in model,not in model,,,nonlethal,,,,nonlethal,,
HMBZex,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
LPLIPAL2ATG120,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
PLDAGAT_HDE_MYRS_HDE_PE_15_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
CYSSERMETt,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
UDPSQSc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
LYSLYSLYSr,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
EX_hemozoin_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
C120SN,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
PYK3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
LPLIPAL2G181,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
DMCITALDM,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ARTFR207nhs,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
DAGAH_STC_STC_c,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
ILELAT1tc,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
MS,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ALATA_Lm,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
HGPHT,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ALLPI,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
EPMEACPR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
EAR121x_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
TEGAMO,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
NDH2_sync,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
MDDEP2ppc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
EAR60x_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
DVPCHLD450ORc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
TYRTRPPHEr,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
araphe2,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
PYRIS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
ALCD3ir,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
CLPNS2_BS,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
EX_argserser_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
CRNCARtm,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
G3PCabcppc,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,,,nonlethal,,
ACDHmi,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
PPYRDC,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
FMNRx,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
PPNCL2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
SMO,nonlethal,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
DGTSDS18111Z1829Z12Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_ahcys_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
SHK3Dr,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
UGP_PGM_c,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
ACACT6r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
CHSTEROLt,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
r1549,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
OBFOOLOR,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ACChex,not in model,not in model,nonlethal,nonlethal,not in model,,,not in model,,,,not in model,,
GLPASE2a,not in model,not in model,nonlethal,not in model,not in model,,,nonlethal,,,,not in model,,
COUCOAFm,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
TAGAH18111Z18111Z1819Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
RHODOPSINRTc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
EX_hco3_e,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,not in model,,
FAOXC16OHC16r,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,not in model,,
GLCR1TRA1,nonlethal,nonlethal,not in model,not in model,nonlethal,,,not in model,,,,nonlethal,,
PDCm,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_ileasnhis_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
ABUTDm,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
FACOAL160,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
NA1ATPasem,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
FACOAL100t2ppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
PLDAGAT16018111Z18111Z1,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
G1PACT,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,not in model,,
AACPS4,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
PE141abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
OXPTNDH,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
THRGLYexR,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
MOD_3mhtppc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
CYSTGL,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
HPYRRx,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
FAO1,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
NTP9,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
ASNN,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
NTPP2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
CAt6,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ASNS1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
NDPK8m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
H2CO3D,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
3OAR40,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
PPPGO4,not in model,not in model,not in model,not in model,nonlethal,,,not in model,,,,nonlethal,,
MLTG6,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
EX_trpiletrp_e,not in model,not in model,nonlethal,not in model,not in model,,,nonlethal,,,,not in model,,
ETHAPT_LNA_ALNA_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
HPROymc,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
ACOADAGAT16018111Z18111Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,,,nonlethal,,
SELNPS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
EX_2agpe160_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
3OAS141_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
FASC240ACP,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,,,nonlethal,,
FASC160ACP,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,,,nonlethal,,
G6Pt6er,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,,,not in model,,
GLUDC_m,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
PCFLOPm_cho,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
LPCAT_HDE_EPA_sn2_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_gthox_e,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,,,not in model,,
PEAMNO,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EAR120x,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
56DH5FLURAAMH,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
GLYCt2,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ORNt3m,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,,,nonlethal,,
LPEH160_sn1_c,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
RPI,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
TAGAH1819Z1819Z18111Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
ETF,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
LLDH_ferr_m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
GLCS1,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
FE3Gabcppc,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
NADDPe,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,not in model,,
DAD5t_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
EX_2agpe181_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
3OAS141,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
EX_arab__L_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
2DHPFALDL,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,not in model,,
LIPAabcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
FAS80ACPm_L,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
OCBT_1,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
CRNtHa,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
FAS80COA_L,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
PLDAGAT_LNA_EPA_GLNA_PC_4_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_odecoa_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,not in model,,
MTAN,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
PHOMSELCYSL,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
TYRTRPPHEt,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
AGPAT1601819Zhc,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
MNLDH2,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
FADMQOR,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
COLIPAabctexc,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,nonlethal,,,,nonlethal,,
GLUt7m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
EX_din_e,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,,,not in model,,
EX_HC00007_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
FTAL,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
EX_arsenb_e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
BZSCD,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
AACPS7,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
KATpc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,,,nonlethal,,
ATDGDm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
FTHFLmi,nonlethal,nonlethal,not in model,not in model,nonlethal,,,not in model,,,,nonlethal,,
ECOAH5,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,,,nonlethal,,
TAGAH16018111Z1819Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,,,nonlethal,,
ENTERH,not in model,not in model,not in model,not in model,not in model,,,not in model,,,,not in model,,
EX_pa181_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,nonlethal,,
