,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
EX_mn2_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
NDP3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
ACOAO8pc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
EX_acgam1p_e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
PE18111Z1845Z9Z12Z15Zt,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
PROt2r,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,nonlethal
ETHAPT_HDE_ALNA_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
DXPS_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
LANOSTt,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
AFLBURPPAAMH,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
CDPDGPm_SC,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
HMR_3684,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
ABTA,not in model,not in model,nonlethal,not in model,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
GTPCII,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
ETHAPT_PALM_EPA_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
HEMELhc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ASAD,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
ARGARGr,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
THMP,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
ACGSm,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
FACOAL180_2,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
NADH10,not in model,not in model,nonlethal,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
TAGAH1819Z1819Z180,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
ALDD31,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
PHYTEDH2,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
PSD140,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,nonlethal
EAR121y,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
FACOAL50t2ppc,not in model,not in model,not in model,not in model,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
FAS80ACPm_Lc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
NADH2r,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
MAGAH2264Z7Z10Z13Z16Z19Z_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
FAEL184_cho,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
LPLIPAL1G140,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
METHFtm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
PYK4,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,nonlethal
CAFFCOA,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
UPP3MT,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
CHOPT_PALM_DHA_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
CEL6abc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
FASm2601,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
SSALx,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
FE2TFENRc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
DGDGGH1819Z1627Z10Zc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
CLt3r_2,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
3HAD141_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
MERGTROLR,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
PLDAGAT18111Z1819Z1819Z3,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_aspvalasn_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
AASAD3,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
CDPPH,not in model,not in model,nonlethal,not in model,nonlethal,,,not in model,,not in model,,not in model,,not in model
FACOAL160_ISO,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
FNOR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
PPPNDO,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
TMPPP,not in model,not in model,nonlethal,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
PCMEH3ppc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
FASC180ACP,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
L_LACD2,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
3MBZDH,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
MI1345PP,not in model,not in model,not in model,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,not in model
EX_pa120_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
FACOAL181t2pp_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
NADH16,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
PTRCt3i,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
KAS_HP2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
EX_pe_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
PEDS1819Z1829Z12Z,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
CAT,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
G3PAT141_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
D_LACDcm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
HSERTA,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
PIt7,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
FORt3,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
EAR40_m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
SK_trnaphe_c,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
KAT1,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
ADNUC,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
AACP1819ZSc,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
DSERDHr,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,nonlethal
GLU4ABUTtmi,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
23CN2P3,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
ARTFR205nhs,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ETHAt,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
3HAD180_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
APH160,not in model,not in model,not in model,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
AGPATCOA_STC_STC_c,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
PLDAGAT_DHA_EPA_DHA_PE_12_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
FE2abc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
BPNT2,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
NORRDX,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
PE1829Z12Z1835Z9Z12Zt,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
RE1860E,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
XANt,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
T4HCINNMFM,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ALDD20x,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,nonlethal
ARGN_1,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
ACChex,not in model,not in model,nonlethal,nonlethal,not in model,,,not in model,,not in model,,not in model,,nonlethal
GAPDHm,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
ASPO2y,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
URIK1,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
MTMOHT,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
EX_colipap_e,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
TSULR3e,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
4HBZtm,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
3OAR160_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
PLDAGAT1819Z18111Z18111Z1,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
SELTORc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
KAT2,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
EAR140x_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
PI3P5K_SC,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
CEPTC_cho,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
TDPGDH,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
OAADC,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
ACOADH100_m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
EX_3mb_e,not in model,not in model,not in model,not in model,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
r0817,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
THRD_Lm,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
dgl_prod2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
BLACT,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
EX_h_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
lipid_bm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
GLNHISHISr,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
GTHRDte,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
LDH_D,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
TMDPP,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ADNt2,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
DHPD,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
SERD_L,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
DASYN_HP,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
SK_trnagln_c,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
ALDD3y,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
GCC2amc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
EX_ttdca_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
ACCOACrm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
RHACOAR120,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
ACOAD20,nonlethal,nonlethal,nonlethal,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
ANTIMt1,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
pg_prod7,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
EX_mnl_e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
MFAPS_SC,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
RPI,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
TSULabc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
G12MT1gc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
METTRSm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
GLNTRATc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
OCBT,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
MTHFCxc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
G3PAT180_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
MG2Bc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,nonlethal
GTPCI,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
PLDAGAT1801819Z18111Z2,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
PDE2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
LPLIPAL2E161,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
acoa_prod3,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
G3PAT1819Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
FORtm,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
TAGAH16018111Z1835Z9Z12Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
EX_pyr_e,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
SUCOAS1mc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
3OACOAR,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
FAMPL2,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
HSTPTr,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
TIHCD,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
NTRIR3ppc,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
XOLEST2te,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
L_LACtm,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
FECOSTESTH_SC,not in model,not in model,nonlethal,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
EX_arab__L_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
PA141abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
EX_camp_e,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
TREpts,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
WCOS,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_nmn_e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
HOCCD,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
TRPTHRILEt,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
MI3PP,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
2agpe120t,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
PGIA,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
DXHPScm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
PHYCBOXL,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
SO4NA1tm,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
ARGSERSERr,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
PUNP8,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
GUAt2r,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
UGP_PGM_c,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
HMR_0986,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
EX_ppa_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
ZN2t4,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
DGDGW3DS1839Z12Z15Z1627Z10Zc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
PLDAGAT_HDE_PALM_LNA_PE_11_c,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ECOAH2c,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
HBCO_nadp_m,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
GALUi,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,nonlethal
EX_trpthrile_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
DUTPDP,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
HEXTTm,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
EAR141x_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
EX_prolb_e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
MTHFO_nadp,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_4h3npacald_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
RE2112C,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
GLCt2,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
ECOAR,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
UGE,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
3OXCOAT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,nonlethal
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z1,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
FAS120ACPm,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
ETHAPT_OLE_OLE_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ASR,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
BSORx,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
VALLEUPHEr,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ACOADH160_m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
MET_SLV,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
YVITEt,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
PSYc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
PMEACPE,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
EX_salchs2fe_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
EX_phe__L_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,not in model
ATPtm,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
FE3DHBZSabcppc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
P5CR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
SPP,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
MALTHPabc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
ALCD23xim,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_g3pc_e,nonlethal,nonlethal,not in model,nonlethal,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
EX_mops_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
BILIRED,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
GLYVESSEC_1,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
STARCH300DEGR2Bc,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
HACD3,nonlethal,nonlethal,not in model,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
DAGAH18111Z18111Z,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
EX_gal_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
ADMDC,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
RNTR1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
SUCD3_u6m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
AGPAT1819Z18111Zhc,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
CYSTRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
DGDGD7DS1829Z12Z1617Zc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
AGPAT120,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
NTRIR2y,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
AGM4PH,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
PURabc1,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
HACD9,not in model,not in model,nonlethal,not in model,not in model,,,nonlethal,,not in model,,not in model,,nonlethal
ARGDI,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
EX_udcpdp_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
EX_cys__L_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
KYN,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
PLDAGAT_HDE_HDE_HDE_PE_13_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
