,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
PLA2PC_PALM_ALNA_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
FA161COAabcpc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
MCDC,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,not in model,nonlethal
RNTR4c2,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
FAS260,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,nonlethal,nonlethal
CYOO2ppc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,nonlethal
ACHBS,not in model,not in model,nonlethal,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,not in model,not in model
EX_galman600_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
EX_nh4_e,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,not in model,nonlethal
OIVD2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
UTUP,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
PDE3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,not in model
EX_dsbgrd_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
ADK3,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
EX_hghhlipa_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
CU1abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
FAS140_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
EX_ocdcea_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
AHCYSte,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
PKETF,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,not in model
EX_pser__L_e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
3MBZDH,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,nonlethal
ALR3,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,not in model
CRNabc,nonlethal,nonlethal,not in model,nonlethal,not in model,,,nonlethal,nonlethal,,not in model,not in model,not in model,nonlethal
ANPRT,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,not in model
ALDD31,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
LPCH1819Z_sn1_c,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PLIPA2E120,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
CYTBD,not in model,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,nonlethal,nonlethal
KAS10,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,nonlethal,nonlethal
G6PP,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
TMDS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
OBTFL,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
3HAD121_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
MLTP3,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,not in model
ACOAR6m,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
FASm2802,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
DASYN180,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
pg_prod7,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
G1Pt6_2,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,not in model,nonlethal
THMP,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
ME2,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,not in model
C180SN,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,not in model,nonlethal,not in model,nonlethal
PG1819Z160t,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
DAGK181_1,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,nonlethal,not in model,not in model,not in model
DHBD,not in model,not in model,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,nonlethal,not in model,not in model
TRPAS2,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,not in model
FRDPPCR2c,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
ASP1DC,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
TTDCAFATPc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,not in model,nonlethal,nonlethal,nonlethal
ARMT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
PPA2,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
HDCAt,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
MANA2,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
r2073_1,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,nonlethal
PYRShic,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,not in model,nonlethal,nonlethal,not in model
LDL_HSSYNnhs,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
AP4AS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
DGTSD5DS18111Z1835Z9Z12Z,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
CLPNS141ppc,not in model,not in model,nonlethal,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
UREAtm_1,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
ETHAPT_HDE_HDE_c,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
AGPATACP_OLE_PALM,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
AGPATCOA_PALM_PALM_c,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
RH3CD,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
PGD3TDS1839Z12Z15Z1613Ec,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,nonlethal,not in model
EX_cdpdtdec7eg_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
PLDAGAT1819Z18111Z1819Z4,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
MGDGW3DS1829Z12Z1644Z7Z10Z13Zc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
GLCOASYNTc,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,nonlethal,nonlethal
PLDAGAT_HDE_HDE_HDE_PE_12_c,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
SK_trnagln_c,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
HYDFDi,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,nonlethal
DAGAH_MYRS_DHA_c,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
ZAXANORc,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,not in model,not in model
R5PP,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
PLDAGAT_PALM_PALM_LNA_PC_5_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
GABAVESSEC,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
INOSR,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
ALR2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
2agpe120t,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
ATPATF2,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
PSD140,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
LACZ,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,not in model
ACOAR2mc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,nonlethal,nonlethal
EX_35cgmp_e,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
ACOAR7mc,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,nonlethal,nonlethal
ASQDCADS1839Z12Z15Z160,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
AGPAT141_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
EX_gsn_e,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
EX_lystyrile_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,not in model
XPPT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
SULO,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,nonlethal,nonlethal,not in model,nonlethal
SUCCtm,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PLDAGAT1819Z1819Z1601,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
ACACT4r,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
ASCBptsppc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
NDH1_2uc,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,not in model,nonlethal
IPDPUPT,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,not in model,not in model,,nonlethal,nonlethal,nonlethal,not in model
SUCFUMtm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
DAGAH_DHA_HDE_c,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
DGDGW6DS1819Z1627Z10Zc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,nonlethal,not in model
FAH3,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
LPLIPAL2E180,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
3OAR161_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
NMNt7,nonlethal,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,not in model,not in model
GAMpts,not in model,not in model,not in model,not in model,not in model,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
LPCAT_PALM_EPA_sn2_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
EX_cgly_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
GALIGH,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
HMR_0906nhs,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
3PEPTabcppc,not in model,not in model,not in model,not in model,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
PANTS,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
EX_cit_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,not in model,nonlethal,nonlethal,nonlethal
DH3MCHCDH,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
MNt2,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,nonlethal,nonlethal,not in model,nonlethal
DLYSOXGAT,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
FACOAL160t2pp_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
EX_cell4_e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,nonlethal,not in model
3OAS120_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
RPE,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
ACOADAGAT1819Z1819Z160,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
PLDAGAT_PALM_EPA_DHA_PE_13_c,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
LCYDc,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
MM3c,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
GLYCt,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
PLPS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
GLCt2_2,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,not in model
3OAS60,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
NDPK10,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
LIPO3S24_BS,not in model,nonlethal,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
GLYt2r,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,nonlethal,nonlethal,not in model,not in model
EX_k_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
PFL,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
EX_pg18111Z160_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
FE2tm,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
DHMPTR,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
LEUtm,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,nonlethal,not in model,not in model
FBA,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,nonlethal,nonlethal,not in model
DURIt2,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
ILETRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
ARBTNabcppc,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
URIt2,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
acylpg_prod3,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
GGPS,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,not in model
EX_fe2_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
LPEH2055Z8Z11Z14Z17Z_sn1_c,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
LPLIPAL2G160,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
EX_serargtrp_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
HMBS_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
OGCOAAT,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
3OAS121,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,nonlethal,nonlethal,not in model,nonlethal
acoa_prod12,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
EX_amet_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,nonlethal,not in model,not in model,nonlethal
3OAS180,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
ASPO5_1,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
ACOADAGAT1801819Z180,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
ACACCT,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,not in model,not in model,nonlethal
PLDAGAT1601819Z1819Z1,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
FACOAE1836Z9Z12Z,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
DLTO,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
EX_pa160_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
FAS100COA,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
ETHAPT_PALM_DHA_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
CYTD,not in model,not in model,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,not in model,not in model,nonlethal
LEUtec,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,not in model,not in model,not in model
ATIH,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
PLDAGAT1601819Z1819Z3,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
EX_sphmyln_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
ECOAH11pc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
NADDP,nonlethal,not in model,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,nonlethal,not in model,not in model
CH3ACH,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
5FTHFtm,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
2HP6MPMOm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,not in model
G6PI,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,not in model
PI3P5K_SC,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
CLPNS140,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
PA120tap,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
UAG4Ei,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
ARAT,not in model,not in model,not in model,nonlethal,not in model,,,not in model,not in model,,nonlethal,nonlethal,not in model,not in model
EX_duri_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
XANt,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
FADFMNtm,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,nonlethal,nonlethal,not in model,not in model
FECOSTt,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
RIBFSc,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
HATIH,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
SDPTA,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
LPLIPAL2E181,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
PHETHPTOX,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
EX_2agpe120_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
NAt3_1,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,nonlethal,,not in model,nonlethal,not in model,nonlethal
ALCD24xi,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,nonlethal,nonlethal,not in model,nonlethal
EX_ddcacoa_e,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,not in model,,not in model,not in model,not in model,not in model
HCO3_NAt,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,nonlethal,not in model
XYLANabc,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
EX_ps140_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
RDXR,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
THRMETARGt,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
MLDEP2ppc,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
GALURt2r,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
FEDCabc,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,not in model,,not in model,nonlethal,nonlethal,nonlethal
G3PD7,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
DOLPGT3,not in model,not in model,nonlethal,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
EX_C06314_e,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,not in model,not in model,not in model
HATGH,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,not in model
EX_hdca_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
MYCON2,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,not in model,,not in model,nonlethal,not in model,nonlethal
EX_xylan4_e,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,nonlethal,nonlethal,not in model,nonlethal
MG2abc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
FACOAE60,not in model,not in model,nonlethal,nonlethal,not in model,,,not in model,not in model,,not in model,not in model,not in model,not in model
EX_3ump_e,not in model,not in model,not in model,not in model,not in model,,,not in model,not in model,,not in model,not in model,not in model,nonlethal
SQD2_184_6_9_12_15,not in model,not in model,not in model,not in model,not in model,,,not in model,nonlethal,,not in model,nonlethal,not in model,not in model
EX_pe18111Z1845Z9Z12Z15Z_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,nonlethal,,nonlethal,nonlethal,nonlethal,nonlethal
DYTK2,not in model,not in model,not in model,not in model,not in model,,,nonlethal,not in model,,not in model,nonlethal,not in model,nonlethal
