,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
FORtm,,,nonlethal,not in model,not in model,,,,,not in model,,nonlethal,,
ASPO3,,,not in model,not in model,nonlethal,,,,,not in model,,nonlethal,,
MDH2,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
MFAPS_SC,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
EX_tyr__L_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
QULNS,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
ALDD6,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
UPLA4NT,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
G1PCTYT,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ALR4x,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_cd2_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_pa161_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
OIVD1m,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
CTECOAI6,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
GLTS_m,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
UTPH1,,,nonlethal,not in model,not in model,,,,,not in model,,nonlethal,,
CDPDAGS1819Z160,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
TECA2S,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
PDS1c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
FACOAL1831,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_but_e,,,not in model,not in model,nonlethal,,,,,not in model,,nonlethal,,
MGDGW3DS1819Z1637Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DHNANT,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
LCYSTabc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
KAT180_m,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PYDAMK,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_trpiletrp_e,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
FAEL184_cho,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_pgp160_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
LPCAT_PALM_EPA_sn2_c,,,not in model,nonlethal,not in model,,,,,not in model,,not in model,,
LPD5,,,nonlethal,not in model,nonlethal,,,,,not in model,,nonlethal,,
PLDAGAT16018111Z18111Z1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
LPS3nhs,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GMP5N,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ERGSTESTH_SCe,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
MTHFC_1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_trpmetval_e,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
NTP10,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
DGDGW3DS1839Z12Z15Z1637Z10Z13Z2c,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
FAS100ACPmc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
AKGDam,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_gdp_e,,,not in model,not in model,nonlethal,,,,,not in model,,nonlethal,,
CYSTRS,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
3OAS180_1c,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
EDD,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
MCITL2m,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ARGARGLYSr,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ANS2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
DGTSD5DS18111Z1835Z9Z12Z,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ABO6g_cho,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
STARCH300DEGRBc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
TAGAH1601819Z1835Z9Z12Z,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
FERIRDe,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
RE0577C,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
DYTK2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
THZPSN3,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DAD5t_c,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
EX_akg_e,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
CGS_m,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PLDPE_OLE_OLE_c,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
DTMPK,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PLA2PC_STC_OLE_c,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ACPPAT120,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
MOTH1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_pe1801845Z9Z12Z15Z_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_xylb_e,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PLPSA21801845Z9Z12Z15Z,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DASYN160190,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
AGPAT181,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_ppcr_e,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
RE2912M,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
NMNS,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
DGDGGH1829Z12Z1619Zc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ALDD20ym,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
G3PAT141,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
RHACOAR120,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
FTHFDH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
TYRTAi,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
MNt2,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ACOLIPAabctexc,,,nonlethal,not in model,nonlethal,,,,,not in model,,nonlethal,,
EX_chitob_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
G3PAT182_9_12_c,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
DEDOLP2,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
ALLTAHr,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
METTRPPHEr,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
AMOc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
YUMPS,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
MGDGD4DS1829Z12Z1634Z7Z10Zc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
MGDGW6DS1829Z12Z1637Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DMPPS_ap,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
GSPMDA,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
C3STKR2c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
DAGAH_OLE_STC_c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
MG3Bc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
AGPATCOA16018111Z,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_ergst_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
lipid2,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
FASm320,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
DM_bm,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
FACOAE60,,,nonlethal,nonlethal,not in model,,,,,not in model,,not in model,,
DAPDC,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ACACT5pc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ILEARGILEr,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
LPLIPAL1G180,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
PLA2PC_EPA_ARA_c,,,not in model,nonlethal,not in model,,,,,not in model,,not in model,,
MG2Ac,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
THEXDDtm,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
4ABUTtmi,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
HISTP,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
MTMOHT,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ALAGLNexR,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
HMR_0188,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
CYTB_B3,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
DH3MCHCDH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ps_prod3,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
PYDXK,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
CEPTE_cho,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
PCMEH3ppc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ACOADAGAT1601819Z1819Z,,,not in model,nonlethal,not in model,,,,,not in model,,nonlethal,,
EX_murein4p4p_e,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ALAabc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ILETRSm,,,nonlethal,not in model,nonlethal,,,,,not in model,,not in model,,
DH4MCHCDH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
FA180ACPH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
LPLIPAL2E141,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
FAO11,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GALCTNt2r,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
LACD,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
Kt3r,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
DAGK160,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
EX_spmd_e,,,nonlethal,not in model,nonlethal,,,,,not in model,,nonlethal,,
ALR3,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
SO4t4_3,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
PLDAGAT1819Z1819Z1602,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ATDAMm,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_glyc_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DKGLCNR1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PLDAGAT_DHA_EPA_DHA_PE_12_c,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
EX_drib_e,,,not in model,not in model,nonlethal,,,,,not in model,,not in model,,
NITR,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PCD12DS_PALM_LNA_sn2_c,,,not in model,nonlethal,not in model,,,,,not in model,,not in model,,
VALTRPVALt,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ETHAPT_MYRS_MYRS_c,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
BUP2,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
SELNPS,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PLA2PE_MYRS_MYRS_c,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
34DHALDD,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
NH4t,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PLD_SC,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
SGPL12r,,,not in model,nonlethal,not in model,,,,,not in model,,not in model,,
AHCi,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PGPS1819Z160,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_xyl__D_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
FUMt2r,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ALCD25yi,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ZCAROTDH1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_pa_enhs,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
HMR_2334,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ALDD22x,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PPYRDC,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
FUCASE,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PS161abcppc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PG18111Z160t,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
GK1,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
3OAR160,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DGDGW3DS1839Z12Z15Z1644Z7Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_pg161_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ACONTb,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
2HPMBQMTm,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
GLCMAN600b_e,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
AKGDHe2rc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
pe_prod22,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
TMPt6,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
NADPPPS,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
NH4t4,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ALCD2y,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_alalysthr_e,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
IDPhc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
GMHEPAT,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
GPAR,,,not in model,not in model,nonlethal,,,,,not in model,,nonlethal,,
2ddecg3pt,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
FASC140ACP,,,nonlethal,not in model,not in model,,,,,not in model,,nonlethal,,
NACODA,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
DOLDPP_pf,,,not in model,not in model,nonlethal,,,,,not in model,,not in model,,
PRAMPC,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
CHOPT_MYRS_DHA_c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
MOD_2mhopc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ACACT6r_1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GLCNACPT,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
SMPD3l_host,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
PA120abcppc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PGAMT,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ACSERSULLm,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
THFOR2,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
G1Dx,,,nonlethal,not in model,not in model,,,,,not in model,,nonlethal,,
PREPTHS,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ACOAD2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
LEULEULAPc,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
HKNTDH,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
DICtm,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_pgp140_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_no3_e,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_hemozoin_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
AMETtm,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
HISLYSTHRr,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
FPGS6m,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
DHAPT,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GALM1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
NNDPR,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
ICL_1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_starch_e,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
EX_thrmetarg_e,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
PLDAGAT1819Z18111Z1601,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GLUDxi,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
THRS,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
CPPPGOAN2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GCPN,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PE18111Z1829Z12Zt,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
SK_his__L_c,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ASPTRS,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_tag_e,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
SK_trnaile_c,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
OPAH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
LYSt5r,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
2AGPEAT141,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ACGAM6PS,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
DAGK1819Z18111Z,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
MANt1r,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
2DHPFALDL,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
2_PERIOD_4_PERIOD_1_PERIOD_141,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
3DSPHR,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ACTNabc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
KARA1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
r1914,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
PLDAGAT18111Z1819Z1819Z3,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ACOAD9mc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
EAR121x_ap,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
r2510,,,not in model,nonlethal,not in model,,,,,not in model,,not in model,,
KAS14_ap,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
MK8t,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
MALOAAtm,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ACACCT,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
MGDGW3DS1839Z12Z15Z1644Z7Z10Z13Z1c,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
OPTCCL,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
G1SAT,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
SALCHS4abcppc,,,nonlethal,not in model,nonlethal,,,,,not in model,,nonlethal,,
MGDGW3DS1839Z12Z15Z1634Z7Z10Zc,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
RAFH,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
UG6PGT,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
SK_asp__L_c,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
HACD2i,,,not in model,not in model,nonlethal,,,,,not in model,,nonlethal,,
CYS,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
GLPASE1,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
RNTR2c,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
FAS100COA,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
DADA,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PFOR,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
CYOR_u6mc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
EAR100_m,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
CFAS180G,,,nonlethal,not in model,nonlethal,,,,,not in model,,nonlethal,,
DOLPGT2,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
PLIPA2G180,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
PLDAGAT_OLE_EPA_DHA_PE_10_c,,,not in model,nonlethal,not in model,,,,,not in model,,not in model,,
METSOXR2,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
HISTRSm,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
OIVD3m,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_nh4_e,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PGMm,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
OCOAT3r,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
BDH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
SK_trnacys_c,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
2agpe181t,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
PLA2PC_HDE_DHA_c,,,not in model,nonlethal,not in model,,,,,not in model,,not in model,,
FAS161,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
CYSDSF,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
BUPN,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
MDDCP1ex,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ASNtm_1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
KAS19SA,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ORNDC,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PLIPA2A161,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
FASC180ACP,,,nonlethal,not in model,not in model,,,,,not in model,,nonlethal,,
UGLYCH,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
LYSVALPHEr,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
GLYCLm,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
PROD2,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
ENLIPAabctexc,,,nonlethal,not in model,nonlethal,,,,,not in model,,nonlethal,,
EX_ileasnhis_e,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
DGTCY,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PBALm,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ALCD3ir,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
MLTHFtm_1,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
CYSS_m,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
DKGLCNR2x,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ARTPLM2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ACOADAGAT18111Z1819Z160,,,not in model,nonlethal,not in model,,,,,not in model,,nonlethal,,
PLDAGAT_HDE_PALM_LNA_PE_11_c,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
DGTSDS1829Z12Z1829Z12Z2,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PLPSA21801835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ALCD19_L,,,not in model,nonlethal,not in model,,,,,not in model,,nonlethal,,
FAMPL5,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
HISt2r,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_arbtn_fe3_e,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
DHFOR,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
HMPK1,,,nonlethal,not in model,nonlethal,,,,,not in model,,nonlethal,,
GLCpts,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
CERS126,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
HCGALm,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EX_antim_e,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
EX_pe141_e,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
EGMEACPR,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
ETHAPT_STC_EPA_c,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
COAtmt,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
GLYVESSEC_1,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
34HPLtm,,,nonlethal,not in model,not in model,,,,,not in model,,not in model,,
ACOADAGAT16018111Z1835Z9Z12Z,,,not in model,nonlethal,not in model,,,,,not in model,,nonlethal,,
PUNP2,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
SPP,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
IGPS,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
LPLIPAL1A160,,,not in model,nonlethal,nonlethal,,,,,not in model,,not in model,,
G3PD,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
pe_prod2,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,not in model,,
BTCOARx,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
ARGN_1,,,nonlethal,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
METSabc,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
PGSA161,,,not in model,nonlethal,nonlethal,,,,,not in model,,nonlethal,,
CRNDabcppc,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
CLPNS2_BS,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
EX_cell4_e,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
PLDAGAT1819Z1819Z18111Z3,,,not in model,not in model,not in model,,,,,not in model,,nonlethal,,
OAAt_1,,,not in model,not in model,not in model,,,,,not in model,,not in model,,
