,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
APPThc,,,not in model,not in model,not in model,,,,,,,,,
DPMVD,,,not in model,not in model,not in model,,,,,,,,,
3HPAOX,,,not in model,not in model,not in model,,,,,,,,,
ALASm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NADS1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CYSTSERex,,,not in model,nonlethal,nonlethal,,,,,,,,,
CDAPPA120,,,not in model,not in model,not in model,,,,,,,,,
DASYN141,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LEUt2r,,,not in model,nonlethal,nonlethal,,,,,,,,,
HISTP,,,not in model,not in model,not in model,,,,,,,,,
LEUTRSm,,,not in model,not in model,not in model,,,,,,,,,
GLUCANabc,,,not in model,not in model,not in model,,,,,,,,,
O2St,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
UTCY,,,not in model,not in model,not in model,,,,,,,,,
GTHRDH_syn,,,nonlethal,not in model,not in model,,,,,,,,,
EX_LalaDgluMdap_e,,,not in model,not in model,nonlethal,,,,,,,,,
GTHOm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOADAGAT16018111Z1845Z9Z12Z15Z,,,not in model,nonlethal,not in model,,,,,,,,,
NDH1_1pc,,,not in model,not in model,not in model,,,,,,,,,
PLDPC_OLE_PALM_c,,,not in model,not in model,not in model,,,,,,,,,
PMPK,,,nonlethal,not in model,nonlethal,,,,,,,,,
NDP3ex,,,not in model,not in model,nonlethal,,,,,,,,,
EX_pg141_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGTSDS1601829Z12Z,,,not in model,not in model,not in model,,,,,,,,,
SO4NA1tm,,,not in model,not in model,not in model,,,,,,,,,
ARGTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NDPK8,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_xolest2_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CHLDA2tuc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MEPCT,,,nonlethal,not in model,nonlethal,,,,,,,,,
EX_pg160_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PS_asn__L_c,,,nonlethal,not in model,not in model,,,,,,,,,
ACONTb,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPCAT_OLE_EPA_sn2_c,,,not in model,not in model,not in model,,,,,,,,,
METSOXR1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_pc_SC_e,,,nonlethal,not in model,not in model,,,,,,,,,
MCOATA_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
GLTS_m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AHCYStm,,,not in model,not in model,not in model,,,,,,,,,
EX_tartr__L_e,,,not in model,not in model,not in model,,,,,,,,,
HXCOAm,,,not in model,not in model,not in model,,,,,,,,,
COAt,,,not in model,not in model,not in model,,,,,,,,,
CDPMEK_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
ALAALACNc,,,not in model,not in model,not in model,,,,,,,,,
C190cSN,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LALDO2x_pf,,,not in model,nonlethal,nonlethal,,,,,,,,,
FASC141ACP,,,nonlethal,not in model,not in model,,,,,,,,,
CYSATmc,,,not in model,not in model,not in model,,,,,,,,,
FAO161p_oddc,,,not in model,not in model,not in model,,,,,,,,,
ATPS10_3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2HH24DDH,,,not in model,not in model,not in model,,,,,,,,,
EX_fe3hox_e,,,not in model,not in model,not in model,,,,,,,,,
FAS80__L_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
FA181ACPH,,,not in model,not in model,not in model,,,,,,,,,
FAS160COA,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CLPNS181,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ACOAR7m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ALCD23xim,,,not in model,not in model,not in model,,,,,,,,,
PLPSA218111Z1835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TAGAH18111Z1819Z1845Z9Z12Z15Z,,,not in model,not in model,not in model,,,,,,,,,
PDE5,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HPROym,,,not in model,not in model,not in model,,,,,,,,,
GNNUC,,,not in model,not in model,not in model,,,,,,,,,
DESAT18_2,,,not in model,nonlethal,nonlethal,,,,,,,,,
ACRNtm,,,not in model,not in model,not in model,,,,,,,,,
PTRCTA,,,nonlethal,not in model,not in model,,,,,,,,,
PS160abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MDHy,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLYCTO1,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT18111Z1819Z1601,,,not in model,not in model,not in model,,,,,,,,,
ALATA_L,,,not in model,not in model,not in model,,,,,,,,,
PROAKGOX1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PEDS1819Z1845Z9Z12Z15Z,,,not in model,not in model,not in model,,,,,,,,,
FEENTERabcppc,,,not in model,not in model,not in model,,,,,,,,,
MTI,,,not in model,not in model,not in model,,,,,,,,,
r2118,,,not in model,not in model,not in model,,,,,,,,,
NOS1,,,not in model,not in model,not in model,,,,,,,,,
3OAR120_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
TPTPt_m,,,not in model,not in model,not in model,,,,,,,,,
ASNTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GAT2_SC,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MTGHc,,,not in model,not in model,not in model,,,,,,,,,
GLUTRS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ASPTA,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DCTUP,,,not in model,not in model,not in model,,,,,,,,,
PDHa,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_propropro_e,,,nonlethal,not in model,not in model,,,,,,,,,
GMT1,,,not in model,not in model,not in model,,,,,,,,,
ACACT5r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PE160abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_ttdca_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PGD3TDS1819Z1613Ec,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PDHbr,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MDFDH,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT16018111Z1819Z1,,,not in model,not in model,not in model,,,,,,,,,
DMQMTm,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_g3pi_e,,,not in model,nonlethal,not in model,,,,,,,,,
PTOLDOX,,,not in model,not in model,not in model,,,,,,,,,
DHRT_ibcoa,,,not in model,nonlethal,nonlethal,,,,,,,,,
GLXO3r,,,not in model,not in model,not in model,,,,,,,,,
FRUpts2,,,not in model,not in model,not in model,,,,,,,,,
FAO141p_evenc,,,not in model,not in model,not in model,,,,,,,,,
EX_meglyxyl_e,,,not in model,not in model,not in model,,,,,,,,,
DHAD1m,,,not in model,not in model,not in model,,,,,,,,,
CEL6abc,,,not in model,not in model,not in model,,,,,,,,,
PLPSA21819Z1829Z12Z,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MMM2,,,not in model,not in model,not in model,,,,,,,,,
PPPGO2_1,,,not in model,not in model,not in model,,,,,,,,,
OCTDPS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
RNDR1b,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PRO1x,,,nonlethal,not in model,not in model,,,,,,,,,
SBPP1,,,not in model,nonlethal,not in model,,,,,,,,,
ADSS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NADPPPSm,,,not in model,not in model,not in model,,,,,,,,,
HMGCOAtm,,,not in model,not in model,not in model,,,,,,,,,
CYSTBLc,,,nonlethal,not in model,not in model,,,,,,,,,
HMBZex,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPLIPAL2ATG120,,,not in model,nonlethal,nonlethal,,,,,,,,,
PLDAGAT_HDE_MYRS_HDE_PE_15_c,,,not in model,not in model,not in model,,,,,,,,,
CYSSERMETt,,,nonlethal,not in model,not in model,,,,,,,,,
UDPSQSc,,,not in model,not in model,not in model,,,,,,,,,
LYSLYSLYSr,,,nonlethal,not in model,not in model,,,,,,,,,
EX_hemozoin_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
C120SN,,,not in model,not in model,not in model,,,,,,,,,
PYK3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LPLIPAL2G181,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DMCITALDM,,,not in model,not in model,not in model,,,,,,,,,
ARTFR207nhs,,,not in model,not in model,not in model,,,,,,,,,
DAGAH_STC_STC_c,,,nonlethal,not in model,not in model,,,,,,,,,
ILELAT1tc,,,not in model,nonlethal,nonlethal,,,,,,,,,
MS,,,not in model,not in model,not in model,,,,,,,,,
ALATA_Lm,,,not in model,not in model,not in model,,,,,,,,,
HGPHT,,,not in model,not in model,not in model,,,,,,,,,
ALLPI,,,not in model,not in model,not in model,,,,,,,,,
EPMEACPR,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EAR121x_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
TEGAMO,,,not in model,not in model,not in model,,,,,,,,,
NDH2_sync,,,not in model,not in model,not in model,,,,,,,,,
MDDEP2ppc,,,not in model,not in model,not in model,,,,,,,,,
EAR60x_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
DVPCHLD450ORc,,,not in model,not in model,not in model,,,,,,,,,
TYRTRPPHEr,,,not in model,not in model,not in model,,,,,,,,,
araphe2,,,nonlethal,not in model,not in model,,,,,,,,,
PYRIS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ALCD3ir,,,not in model,not in model,not in model,,,,,,,,,
CLPNS2_BS,,,not in model,not in model,not in model,,,,,,,,,
EX_argserser_e,,,not in model,not in model,not in model,,,,,,,,,
CRNCARtm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
G3PCabcppc,,,not in model,nonlethal,not in model,,,,,,,,,
ACDHmi,,,not in model,not in model,not in model,,,,,,,,,
PPYRDC,,,not in model,not in model,not in model,,,,,,,,,
FMNRx,,,not in model,not in model,not in model,,,,,,,,,
PPNCL2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SMO,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGTSDS18111Z1829Z12Z,,,not in model,not in model,not in model,,,,,,,,,
EX_ahcys_e,,,not in model,not in model,not in model,,,,,,,,,
SHK3Dr,,,not in model,nonlethal,nonlethal,,,,,,,,,
UGP_PGM_c,,,not in model,not in model,not in model,,,,,,,,,
ACACT6r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CHSTEROLt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
r1549,,,nonlethal,not in model,not in model,,,,,,,,,
OBFOOLOR,,,not in model,not in model,not in model,,,,,,,,,
ACChex,,,nonlethal,nonlethal,not in model,,,,,,,,,
GLPASE2a,,,nonlethal,not in model,not in model,,,,,,,,,
COUCOAFm,,,nonlethal,not in model,not in model,,,,,,,,,
TAGAH18111Z18111Z1819Z,,,not in model,not in model,not in model,,,,,,,,,
RHODOPSINRTc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_hco3_e,,,not in model,not in model,not in model,,,,,,,,,
FAOXC16OHC16r,,,not in model,nonlethal,not in model,,,,,,,,,
GLCR1TRA1,,,not in model,not in model,nonlethal,,,,,,,,,
PDCm,,,not in model,not in model,not in model,,,,,,,,,
EX_ileasnhis_e,,,not in model,not in model,not in model,,,,,,,,,
ABUTDm,,,not in model,not in model,not in model,,,,,,,,,
FACOAL160,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NA1ATPasem,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FACOAL100t2ppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT16018111Z18111Z1,,,not in model,not in model,not in model,,,,,,,,,
G1PACT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AACPS4,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PE141abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
OXPTNDH,,,not in model,not in model,not in model,,,,,,,,,
THRGLYexR,,,not in model,nonlethal,nonlethal,,,,,,,,,
MOD_3mhtppc,,,not in model,not in model,not in model,,,,,,,,,
CYSTGL,,,not in model,not in model,not in model,,,,,,,,,
HPYRRx,,,not in model,not in model,not in model,,,,,,,,,
FAO1,,,not in model,not in model,not in model,,,,,,,,,
NTP9,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ASNN,,,not in model,not in model,not in model,,,,,,,,,
NTPP2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CAt6,,,not in model,not in model,not in model,,,,,,,,,
ASNS1,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NDPK8m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
H2CO3D,,,not in model,not in model,not in model,,,,,,,,,
3OAR40,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PPPGO4,,,not in model,not in model,nonlethal,,,,,,,,,
MLTG6,,,not in model,not in model,not in model,,,,,,,,,
EX_trpiletrp_e,,,nonlethal,not in model,not in model,,,,,,,,,
ETHAPT_LNA_ALNA_c,,,not in model,not in model,not in model,,,,,,,,,
HPROymc,,,not in model,not in model,not in model,,,,,,,,,
ACOADAGAT16018111Z18111Z,,,not in model,nonlethal,not in model,,,,,,,,,
SELNPS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_2agpe160_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OAS141_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
FASC240ACP,,,nonlethal,not in model,not in model,,,,,,,,,
FASC160ACP,,,nonlethal,not in model,not in model,,,,,,,,,
G6Pt6er,,,not in model,nonlethal,not in model,,,,,,,,,
GLUDC_m,,,not in model,not in model,not in model,,,,,,,,,
PCFLOPm_cho,,,not in model,not in model,not in model,,,,,,,,,
LPCAT_HDE_EPA_sn2_c,,,not in model,not in model,not in model,,,,,,,,,
EX_gthox_e,,,nonlethal,not in model,not in model,,,,,,,,,
PEAMNO,,,not in model,not in model,not in model,,,,,,,,,
EAR120x,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
56DH5FLURAAMH,,,not in model,not in model,not in model,,,,,,,,,
GLYCt2,,,not in model,not in model,not in model,,,,,,,,,
ORNt3m,,,nonlethal,not in model,not in model,,,,,,,,,
LPEH160_sn1_c,,,not in model,nonlethal,nonlethal,,,,,,,,,
RPI,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
TAGAH1819Z1819Z18111Z,,,not in model,not in model,not in model,,,,,,,,,
ETF,,,not in model,not in model,not in model,,,,,,,,,
LLDH_ferr_m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLCS1,,,not in model,not in model,not in model,,,,,,,,,
FE3Gabcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
NADDPe,,,not in model,not in model,not in model,,,,,,,,,
DAD5t_c,,,not in model,not in model,not in model,,,,,,,,,
EX_2agpe181_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
3OAS141,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_arab__L_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2DHPFALDL,,,not in model,not in model,not in model,,,,,,,,,
LIPAabcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FAS80ACPm_L,,,not in model,not in model,not in model,,,,,,,,,
OCBT_1,,,not in model,not in model,not in model,,,,,,,,,
CRNtHa,,,not in model,not in model,not in model,,,,,,,,,
FAS80COA_L,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT_LNA_EPA_GLNA_PC_4_c,,,not in model,not in model,not in model,,,,,,,,,
EX_odecoa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MTAN,,,not in model,not in model,not in model,,,,,,,,,
PHOMSELCYSL,,,not in model,not in model,not in model,,,,,,,,,
TYRTRPPHEt,,,not in model,not in model,not in model,,,,,,,,,
AGPAT1601819Zhc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MNLDH2,,,not in model,not in model,not in model,,,,,,,,,
FADMQOR,,,not in model,not in model,not in model,,,,,,,,,
COLIPAabctexc,,,nonlethal,not in model,nonlethal,,,,,,,,,
GLUt7m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_din_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_HC00007_e,,,not in model,not in model,not in model,,,,,,,,,
FTAL,,,not in model,not in model,not in model,,,,,,,,,
EX_arsenb_e,,,not in model,not in model,not in model,,,,,,,,,
BZSCD,,,not in model,not in model,not in model,,,,,,,,,
AACPS7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
KATpc,,,not in model,not in model,not in model,,,,,,,,,
ATDGDm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FTHFLmi,,,not in model,not in model,nonlethal,,,,,,,,,
ECOAH5,,,not in model,nonlethal,nonlethal,,,,,,,,,
TAGAH16018111Z1819Z,,,not in model,not in model,not in model,,,,,,,,,
ENTERH,,,not in model,not in model,not in model,,,,,,,,,
EX_pa181_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FOLD3m,,,not in model,not in model,not in model,,,,,,,,,
GALCTNt2r,,,not in model,not in model,not in model,,,,,,,,,
FBPPH,,,not in model,not in model,not in model,,,,,,,,,
HMR_3966,,,not in model,not in model,not in model,,,,,,,,,
CTBTCAL2,,,not in model,not in model,not in model,,,,,,,,,
RE1860E,,,not in model,not in model,not in model,,,,,,,,,
DHROmc,,,not in model,not in model,not in model,,,,,,,,,
FRDcm,,,nonlethal,not in model,not in model,,,,,,,,,
PPBNGS_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
CELabc,,,not in model,not in model,not in model,,,,,,,,,
LIPOS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PSAT_m,,,not in model,not in model,not in model,,,,,,,,,
PSERT,,,nonlethal,not in model,not in model,,,,,,,,,
EAR161x,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
MMSDHir,,,not in model,not in model,not in model,,,,,,,,,
PSD141,,,not in model,nonlethal,nonlethal,,,,,,,,,
r1934,,,nonlethal,not in model,not in model,,,,,,,,,
HMR_2942,,,not in model,nonlethal,not in model,,,,,,,,,
MALtm,,,not in model,not in model,not in model,,,,,,,,,
PGD3TDS1829Z12Z1613Ec,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DURADx,,,not in model,not in model,not in model,,,,,,,,,
EAR140_m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EHGLAT,,,not in model,not in model,not in model,,,,,,,,,
3OAS140_1c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FACOAL180t2ppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2agpe181t,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CMPA,,,not in model,not in model,not in model,,,,,,,,,
ACOAD1fm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
UREAt,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DROPPRx,,,nonlethal,not in model,not in model,,,,,,,,,
PSPPS,,,not in model,not in model,not in model,,,,,,,,,
ACOAD4,,,not in model,not in model,not in model,,,,,,,,,
PREPTHS2,,,not in model,not in model,not in model,,,,,,,,,
SUCHMSSELCYSL,,,not in model,not in model,not in model,,,,,,,,,
DDPA,,,not in model,nonlethal,nonlethal,,,,,,,,,
MGDGW3DS1829Z12Z1637Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLTPD,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT18111Z18111Z1601,,,not in model,not in model,not in model,,,,,,,,,
FRDx,,,nonlethal,not in model,not in model,,,,,,,,,
PACCOAL2,,,not in model,not in model,not in model,,,,,,,,,
UTPtm,,,nonlethal,nonlethal,not in model,,,,,,,,,
AACPS3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SQLC2,,,not in model,not in model,not in model,,,,,,,,,
FAS100ACPm,,,not in model,not in model,not in model,,,,,,,,,
LPLIPAL2G140,,,not in model,nonlethal,nonlethal,,,,,,,,,
NO2Rc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HBCO_nadp,,,not in model,not in model,not in model,,,,,,,,,
PLA2PC_PALM_ALNA_c,,,not in model,nonlethal,not in model,,,,,,,,,
FA161COAabcpc,,,not in model,not in model,not in model,,,,,,,,,
MCDC,,,not in model,not in model,not in model,,,,,,,,,
RNTR4c2,,,not in model,not in model,not in model,,,,,,,,,
FAS260,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CYOO2ppc,,,not in model,not in model,not in model,,,,,,,,,
ACHBS,,,nonlethal,not in model,not in model,,,,,,,,,
EX_galman600_e,,,not in model,not in model,not in model,,,,,,,,,
EX_nh4_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
OIVD2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
UTUP,,,not in model,not in model,not in model,,,,,,,,,
PDE3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_dsbgrd_e,,,not in model,not in model,not in model,,,,,,,,,
ADK3,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_hghhlipa_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
CU1abcppc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FAS140_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_ocdcea_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AHCYSte,,,not in model,not in model,not in model,,,,,,,,,
PKETF,,,not in model,not in model,not in model,,,,,,,,,
EX_pser__L_e,,,not in model,not in model,not in model,,,,,,,,,
3MBZDH,,,not in model,not in model,not in model,,,,,,,,,
ALR3,,,not in model,not in model,not in model,,,,,,,,,
CRNabc,,,not in model,nonlethal,not in model,,,,,,,,,
ANPRT,,,not in model,not in model,not in model,,,,,,,,,
ALDD31,,,not in model,not in model,not in model,,,,,,,,,
LPCH1819Z_sn1_c,,,not in model,not in model,not in model,,,,,,,,,
PLIPA2E120,,,not in model,nonlethal,nonlethal,,,,,,,,,
CYTBD,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
KAS10,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
G6PP,,,not in model,not in model,not in model,,,,,,,,,
TMDS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
OBTFL,,,not in model,not in model,not in model,,,,,,,,,
3HAD121_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
MLTP3,,,not in model,not in model,not in model,,,,,,,,,
ACOAR6m,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
FASm2802,,,not in model,not in model,not in model,,,,,,,,,
DASYN180,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
pg_prod7,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
G1Pt6_2,,,not in model,not in model,not in model,,,,,,,,,
THMP,,,not in model,nonlethal,nonlethal,,,,,,,,,
ME2,,,not in model,not in model,not in model,,,,,,,,,
C180SN,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PG1819Z160t,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DAGK181_1,,,not in model,not in model,not in model,,,,,,,,,
DHBD,,,not in model,not in model,not in model,,,,,,,,,
TRPAS2,,,not in model,not in model,not in model,,,,,,,,,
FRDPPCR2c,,,not in model,not in model,not in model,,,,,,,,,
ASP1DC,,,not in model,not in model,not in model,,,,,,,,,
TTDCAFATPc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ARMT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PPA2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HDCAt,,,not in model,not in model,not in model,,,,,,,,,
MANA2,,,not in model,not in model,not in model,,,,,,,,,
r2073_1,,,not in model,not in model,not in model,,,,,,,,,
PYRShic,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
LDL_HSSYNnhs,,,not in model,not in model,not in model,,,,,,,,,
AP4AS,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DGTSD5DS18111Z1835Z9Z12Z,,,not in model,not in model,not in model,,,,,,,,,
CLPNS141ppc,,,nonlethal,not in model,not in model,,,,,,,,,
UREAtm_1,,,not in model,not in model,not in model,,,,,,,,,
ETHAPT_HDE_HDE_c,,,not in model,not in model,not in model,,,,,,,,,
AGPATACP_OLE_PALM,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
AGPATCOA_PALM_PALM_c,,,not in model,not in model,not in model,,,,,,,,,
RH3CD,,,not in model,not in model,not in model,,,,,,,,,
PGD3TDS1839Z12Z15Z1613Ec,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
EX_cdpdtdec7eg_e,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
PLDAGAT1819Z18111Z1819Z4,,,not in model,not in model,not in model,,,,,,,,,
MGDGW3DS1829Z12Z1644Z7Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
GLCOASYNTc,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT_HDE_HDE_HDE_PE_12_c,,,not in model,not in model,not in model,,,,,,,,,
SK_trnagln_c,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
HYDFDi,,,not in model,not in model,not in model,,,,,,,,,
DAGAH_MYRS_DHA_c,,,nonlethal,not in model,not in model,,,,,,,,,
ZAXANORc,,,not in model,not in model,not in model,,,,,,,,,
R5PP,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT_PALM_PALM_LNA_PC_5_c,,,not in model,nonlethal,not in model,,,,,,,,,
GABAVESSEC,,,not in model,not in model,not in model,,,,,,,,,
INOSR,,,not in model,not in model,not in model,,,,,,,,,
ALR2,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
2agpe120t,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ATPATF2,,,not in model,not in model,not in model,,,,,,,,,
PSD140,,,not in model,nonlethal,nonlethal,,,,,,,,,
LACZ,,,not in model,not in model,not in model,,,,,,,,,
ACOAR2mc,,,not in model,not in model,not in model,,,,,,,,,
EX_35cgmp_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
ACOAR7mc,,,not in model,not in model,not in model,,,,,,,,,
ASQDCADS1839Z12Z15Z160,,,not in model,not in model,not in model,,,,,,,,,
AGPAT141_ap,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_gsn_e,,,not in model,nonlethal,nonlethal,,,,,,,,,
EX_lystyrile_e,,,not in model,not in model,not in model,,,,,,,,,
XPPT,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SULO,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
SUCCtm,,,not in model,not in model,not in model,,,,,,,,,
PLDAGAT1819Z1819Z1601,,,not in model,not in model,not in model,,,,,,,,,
ACACT4r,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
ASCBptsppc,,,not in model,not in model,not in model,,,,,,,,,
NDH1_2uc,,,not in model,not in model,not in model,,,,,,,,,
IPDPUPT,,,nonlethal,not in model,nonlethal,,,,,,,,,
SUCFUMtm,,,nonlethal,nonlethal,nonlethal,,,,,,,,,
DAGAH_DHA_HDE_c,,,not in model,not in model,not in model,,,,,,,,,
